T_over_Tc, mu_over_kTc, z
9.444889779559118015e-02,-9.639819420849479606e-04,9.898455220530356646e-01
9.641282565130260274e-02,-9.848195676806933106e-04,9.898373803645165170e-01
9.837675350701402532e-02,-1.005699012279915238e-03,9.898291430426248150e-01
1.003406813627254479e-01,-1.026620801396991960e-03,9.898208105250247968e-01
1.023046092184368705e-01,-1.047585459691779183e-03,9.898123832242378128e-01
1.042685370741483070e-01,-1.068593511102135718e-03,9.898038615287539921e-01
1.062324649298597296e-01,-1.089645478971111017e-03,9.897952458040704116e-01
1.081963927855711521e-01,-1.110741886169522036e-03,9.897865363936584338e-01
1.101603206412825747e-01,-1.131883255213912481e-03,9.897777336198690934e-01
1.121242484969939973e-01,-1.153070108380405958e-03,9.897688377847796426e-01
1.140881763527054199e-01,-1.174302967814706746e-03,9.897598491709861390e-01
1.160521042084168425e-01,-1.195582355638356593e-03,9.897507680423475174e-01
1.180160320641282651e-01,-1.216908794051727418e-03,9.897415946446828094e-01
1.199799599198396877e-01,-1.238282805433710233e-03,9.897323292064271749e-01
1.219438877755511103e-01,-1.259704912438525289e-03,9.897229719392479641e-01
1.239078156312625328e-01,-1.281175638089733677e-03,9.897135230386245874e-01
1.258717434869739693e-01,-1.302695505871572261e-03,9.897039826843951893e-01
1.278356713426853919e-01,-1.324265039817886869e-03,9.896943510412715694e-01
1.297995991983968145e-01,-1.345884764598829662e-03,9.896846282593244615e-01
1.317635270541082371e-01,-1.367555205605286818e-03,9.896748144744424991e-01
1.337274549098196597e-01,-1.389276889031387406e-03,9.896649098087649810e-01
1.356913827655310822e-01,-1.411050341955046592e-03,9.896549143710914320e-01
1.376553106212425048e-01,-1.432876092416728812e-03,9.896448282572689603e-01
1.396192384769539274e-01,-1.454754669496625399e-03,9.896346515505581865e-01
1.415831663326653500e-01,-1.476686603390120044e-03,9.896243843219807435e-01
1.435470941883767726e-01,-1.498672425481905723e-03,9.896140266306475697e-01
1.455110220440881952e-01,-1.520712668418651827e-03,9.896035785240705485e-01
1.474749498997996178e-01,-1.542807866180361150e-03,9.895930400384580494e-01
1.494388777555110404e-01,-1.564958554150563518e-03,9.895824111989949268e-01
1.514028056112224629e-01,-1.587165269185271703e-03,9.895716920201088618e-01
1.533667334669338855e-01,-1.609428549680869602e-03,9.895608825057231606e-01
1.553306613226453081e-01,-1.631748935641193351e-03,9.895499826494955631e-01
1.572945891783567307e-01,-1.654126968743363209e-03,9.895389924350470601e-01
1.592585170340681533e-01,-1.676563192402899657e-03,9.895279118361782755e-01
1.612224448897795759e-01,-1.699058151838039356e-03,9.895167408170749690e-01
1.631863727454909985e-01,-1.721612394133097655e-03,9.895054793325045450e-01
1.651503006012024211e-01,-1.744226468301402194e-03,9.894941273280011274e-01
1.671142284569138436e-01,-1.766900925347195204e-03,9.894826847400437497e-01
1.690781563126252662e-01,-1.789636318327202319e-03,9.894711514962241106e-01
1.710420841683366888e-01,-1.812433202411535245e-03,9.894595275154066671e-01
1.730060120240481114e-01,-1.835292134943878857e-03,9.894478127078819574e-01
1.749699398797595340e-01,-1.858213675501431753e-03,9.894360069755110398e-01
1.769338677354709566e-01,-1.881198385954301880e-03,9.894241102118633835e-01
1.788977955911823792e-01,-1.904246830524294583e-03,9.894121223023490952e-01
1.808617234468938018e-01,-1.927359575843634728e-03,9.894000431243429317e-01
1.828256513026052243e-01,-1.950537191013056951e-03,9.893878725473037594e-01
1.847895791583166469e-01,-1.973780247659626813e-03,9.893756104328879086e-01
1.867535070140280695e-01,-1.997089319994471528e-03,9.893632566350558655e-01
1.887174348697394921e-01,-2.020464984869930428e-03,9.893508110001754119e-01
1.906813627254509147e-01,-2.043907821836701312e-03,9.893382733671184370e-01
1.926452905811623373e-01,-2.067418413200664343e-03,9.893256435673535298e-01
1.946092184368737599e-01,-2.090997344079615749e-03,9.893129214250334647e-01
1.965731462925851825e-01,-2.114645202459784681e-03,9.893001067570785789e-01
1.985370741482966328e-01,-2.138362579252143635e-03,9.892871993732562652e-01
2.005010020040080554e-01,-2.162150068348817327e-03,9.892741990762553561e-01
2.024649298597194780e-01,-2.186008266679227881e-03,9.892611056617575116e-01
2.044288577154309006e-01,-2.209937774266174972e-03,9.892479189185048316e-01
2.063927855711423232e-01,-2.233939194282119796e-03,9.892346386283626947e-01
2.083567134268537457e-01,-2.258013133105102582e-03,9.892212645663808201e-01
2.103206412825651683e-01,-2.282160200374858724e-03,9.892077965008500007e-01
2.122845691382765909e-01,-2.306381009048991300e-03,9.891942341933555038e-01
2.142484969939880135e-01,-2.330676175459106287e-03,9.891805773988276984e-01
2.162124248496994361e-01,-2.355046319366949515e-03,9.891668258655900159e-01
2.181763527054108587e-01,-2.379492064020827680e-03,9.891529793354030264e-01
2.201402805611222813e-01,-2.404014036211869331e-03,9.891390375435069604e-01
2.221042084168337039e-01,-2.428612866330579021e-03,9.891250002186606771e-01
2.240681362725451264e-01,-2.453289188423497282e-03,9.891108670831781913e-01
2.260320641282565490e-01,-2.478043640249911767e-03,9.890966378529630898e-01
2.279959919839679716e-01,-2.502876863338839887e-03,9.890823122375400622e-01
2.299599198396793942e-01,-2.527789503046184039e-03,9.890678899400840995e-01
2.319238476953908168e-01,-2.552782208612021288e-03,9.890533706574476946e-01
2.338877755511022394e-01,-2.577855633218049166e-03,9.890387540801860444e-01
2.358517034068136620e-01,-2.603010434045513292e-03,9.890240398925790322e-01
2.378156312625250846e-01,-2.628247272333043491e-03,9.890092277726525438e-01
2.397795591182365071e-01,-2.653566813435079708e-03,9.889943173921963426e-01
2.417434869739479297e-01,-2.678969726880181274e-03,9.889793084167816106e-01
2.437074148296593523e-01,-2.704456686430011404e-03,9.889642005057749374e-01
2.456713426853707749e-01,-2.730028370138390219e-03,9.889489933123514209e-01
2.476352705410821975e-01,-2.755685460410673901e-03,9.889336864835058805e-01
2.495991983967936201e-01,-2.781428644063629104e-03,9.889182796600616276e-01
2.515631262525050427e-01,-2.807258612385305635e-03,9.889027724766789040e-01
2.535270541082164653e-01,-2.833176061195693662e-03,9.888871645618598771e-01
2.554909819639278878e-01,-2.859181690907426892e-03,9.888714555379533033e-01
2.574549098196393104e-01,-2.885276206586966704e-03,9.888556450211571924e-01
2.594188376753507330e-01,-2.911460318016194804e-03,9.888397326215198069e-01
2.613827655310621556e-01,-2.937734739754457348e-03,9.888237179429389956e-01
2.633466933867735782e-01,-2.964100191200860161e-03,9.888076005831606397e-01
2.653106212424850008e-01,-2.990557396657198431e-03,9.887913801337748776e-01
2.672745490981964234e-01,-3.017107085391239861e-03,9.887750561802112204e-01
2.692384769539078460e-01,-3.043749991700326566e-03,9.887586283017327782e-01
2.712024048096192685e-01,-3.070486854975758902e-03,9.887420960714279339e-01
2.731663326653306911e-01,-3.097318419767476367e-03,9.887254590562013501e-01
2.751302605210421137e-01,-3.124245435849019089e-03,9.887087168167644213e-01
2.770941883767535363e-01,-3.151268658283578727e-03,9.886918689076222844e-01
2.790581162324649589e-01,-3.178388847489877194e-03,9.886749148770620499e-01
2.810220440881763815e-01,-3.205606769309084919e-03,9.886578542671379255e-01
2.829859719438878041e-01,-3.232923195072155871e-03,9.886406866136555616e-01
2.849498997995992267e-01,-3.260338901667523843e-03,9.886234114461558420e-01
2.869138276553106492e-01,-3.287854671609653518e-03,9.886060282878964545e-01
2.888777555110220718e-01,-3.315471293107958000e-03,9.885885366558330167e-01
2.908416833667334944e-01,-3.343189560136483954e-03,9.885709360605984264e-01
2.928056112224449170e-01,-3.371010272503984460e-03,9.885532260064817667e-01
2.947695390781563396e-01,-3.398934235924933826e-03,9.885354059914049918e-01
2.967334669338677622e-01,-3.426962262090793923e-03,9.885174755068997232e-01
2.986973947895791848e-01,-3.455095168742223794e-03,9.884994340380819366e-01
3.006613226452906074e-01,-3.483333779741834817e-03,9.884812810636258718e-01
3.026252505010020299e-01,-3.511678925147661452e-03,9.884630160557367207e-01
3.045891783567134525e-01,-3.540131441287103393e-03,9.884446384801228724e-01
3.065531062124248751e-01,-3.568692170832017414e-03,9.884261477959656039e-01
3.085170340681362977e-01,-3.597361962874014336e-03,9.884075434558893258e-01
3.104809619238477203e-01,-3.626141673000758681e-03,9.883888249059298303e-01
3.124448897795591429e-01,-3.655032163373124823e-03,9.883699915855010953e-01
3.144088176352705655e-01,-3.684034302802626816e-03,9.883510429273625331e-01
3.163727454909819881e-01,-3.713148966830188275e-03,9.883319783575833517e-01
3.183366733466934106e-01,-3.742377037805245769e-03,9.883127972955072504e-01
3.203006012024048332e-01,-3.771719404965949863e-03,9.882934991537151159e-01
3.222645290581162558e-01,-3.801176964519824113e-03,9.882740833379877188e-01
3.242284569138276784e-01,-3.830750619725706470e-03,9.882545492472659676e-01
3.261923847695391010e-01,-3.860441280976061474e-03,9.882348962736114961e-01
3.281563126252505236e-01,-3.890249865880392264e-03,9.882151238021654738e-01
3.301202404809619462e-01,-3.920177299349563750e-03,9.881952312111061953e-01
3.320841683366733688e-01,-3.950224513680699982e-03,9.881752178716065593e-01
3.340480961923847913e-01,-3.980392448643248551e-03,9.881550831477896590e-01
3.360120240480962139e-01,-4.010682051565977839e-03,9.881348263966832635e-01
3.379759519038076365e-01,-4.041094277424548027e-03,9.881144469681742981e-01
3.399398797595190591e-01,-4.071630088930365370e-03,9.880939442049612165e-01
3.419038076152304817e-01,-4.102290456620236170e-03,9.880733174425058163e-01
3.438677354709419043e-01,-4.133076358946922817e-03,9.880525660089841677e-01
3.458316633266533269e-01,-4.163988782370941881e-03,9.880316892252357652e-01
3.477955911823647495e-01,-4.195028721452906048e-03,9.880106864047129012e-01
3.497595190380761720e-01,-4.226197178947187910e-03,9.879895568534281525e-01
3.517234468937875946e-01,-4.257495165896687910e-03,9.879682998699005347e-01
3.536873747494990172e-01,-4.288923701728415867e-03,9.879469147451013233e-01
3.556513026052104398e-01,-4.320483814350015335e-03,9.879254007623990974e-01
3.576152304609218624e-01,-4.352176540247820573e-03,9.879037571975024523e-01
3.595791583166332850e-01,-4.384002924585554510e-03,9.878819833184029342e-01
3.615430861723447076e-01,-4.415964021304378054e-03,9.878600783853161982e-01
3.635070140280561302e-01,-4.448060893223887424e-03,9.878380416506226114e-01
3.654709418837675527e-01,-4.480294612144383043e-03,9.878158723588064127e-01
3.674348697394789753e-01,-4.512666258950225225e-03,9.877935697463939846e-01
3.693987975951903979e-01,-4.545176923714429329e-03,9.877711330418909030e-01
3.713627254509018205e-01,-4.577827705804235828e-03,9.877485614657184332e-01
3.733266533066132431e-01,-4.610619713988287592e-03,9.877258542301479149e-01
3.752905811623246657e-01,-4.643554066544537499e-03,9.877030105392353709e-01
3.772545090180360883e-01,-4.676631891369729434e-03,9.876800295887541159e-01
3.792184368737475109e-01,-4.709854326090156910e-03,9.876569105661262560e-01
3.811823647294589334e-01,-4.743222518173353247e-03,9.876336526503539659e-01
3.831462925851703560e-01,-4.776737625041599725e-03,9.876102550119483237e-01
3.851102204408817786e-01,-4.810400814186132842e-03,9.875867168128585893e-01
3.870741482965932567e-01,-4.844213263283343902e-03,9.875630372063987084e-01
3.890380761523046793e-01,-4.878176160323639474e-03,9.875392153371439496e-01
3.910020040080161019e-01,-4.912290703720499987e-03,9.875152503408808347e-01
3.929659318637275245e-01,-4.946558102380928593e-03,9.874911413446556541e-01
3.949298597194389471e-01,-4.980979575708447023e-03,9.874668874669902952e-01
3.968937875751503697e-01,-5.015556354490773548e-03,9.874424878158907237e-01
3.988577154308617922e-01,-5.050289679826196546e-03,9.874179414917700903e-01
4.008216432865732148e-01,-5.085180804047072754e-03,9.873932475853658408e-01
4.027855711422846374e-01,-5.120230990648000184e-03,9.873684051781580484e-01
4.047494989979960600e-01,-5.155441514414415768e-03,9.873434133422867021e-01
4.067134268537074826e-01,-5.190813661552997997e-03,9.873182711404671075e-01
4.086773547094189052e-01,-5.226348729823688914e-03,9.872929776259039558e-01
4.106412825651303278e-01,-5.262048028672927820e-03,9.872675318422050594e-01
4.126052104208417504e-01,-5.297912879368796638e-03,9.872419328232930891e-01
4.145691382765531730e-01,-5.333944615137740410e-03,9.872161795933162010e-01
4.165330661322645955e-01,-5.370144581302880270e-03,9.871902711665575536e-01
4.184969939879760181e-01,-5.406514135423917157e-03,9.871642065473437144e-01
4.204609218436874407e-01,-5.443054647438910765e-03,9.871379847299514010e-01
4.224248496993988633e-01,-5.479767499807833113e-03,9.871116046985127790e-01
4.243887775551102859e-01,-5.516654087657406683e-03,9.870850654269205382e-01
4.263527054108217085e-01,-5.553715818928338203e-03,9.870583658787301928e-01
4.283166332665331311e-01,-5.590954114523823126e-03,9.870315050070622709e-01
4.302805611222445537e-01,-5.628370408460239317e-03,9.870044817545022831e-01
4.322444889779559762e-01,-5.665966148019500881e-03,9.869772950529998035e-01
4.342084168336673988e-01,-5.703742793903295027e-03,9.869499438237661071e-01
4.361723446893788214e-01,-5.741701820389209787e-03,9.869224269771704749e-01
4.381362725450902440e-01,-5.779844715488798544e-03,9.868947434126350560e-01
4.401002004008016666e-01,-5.818172981107807770e-03,9.868668920185278415e-01
4.420641282565130892e-01,-5.856688133207849783e-03,9.868388716720554177e-01
4.440280561122245118e-01,-5.895391701970773869e-03,9.868106812391527205e-01
4.459919839679359344e-01,-5.934285231964426047e-03,9.867823195743727904e-01
4.479559118236473569e-01,-5.973370282310899899e-03,9.867537855207740849e-01
4.499198396793587795e-01,-6.012648426856720754e-03,9.867250779098066804e-01
4.518837675350702021e-01,-6.052121254345266786e-03,9.866961955611966983e-01
4.538476953907816247e-01,-6.091790368590907501e-03,9.866671372828301756e-01
4.558116232464930473e-01,-6.131657388656142418e-03,9.866379018706336046e-01
4.577755511022044699e-01,-6.171723949029937588e-03,9.866084881084551395e-01
4.597394789579158925e-01,-6.211991699809317306e-03,9.865788947679420273e-01
4.617034068136273151e-01,-6.252462306882346221e-03,9.865491206084183728e-01
4.636673346693387376e-01,-6.293137452113962450e-03,9.865191643767601271e-01
4.656312625250501602e-01,-6.334018833534114414e-03,9.864890248072685219e-01
4.675951903807615828e-01,-6.375108165527820607e-03,9.864587006215428389e-01
4.695591182364730054e-01,-6.416407179028259071e-03,9.864281905283501795e-01
4.715230460921844280e-01,-6.457917621711816228e-03,9.863974932234945703e-01
4.734869739478958506e-01,-6.499641258195763827e-03,9.863666073896840691e-01
4.754509018036072732e-01,-6.541579870238401796e-03,9.863355316963962061e-01
4.774148296593186958e-01,-6.583735256941883850e-03,9.863042647997414258e-01
4.793787575150301183e-01,-6.626109234957417056e-03,9.862728053423251984e-01
4.813426853707415409e-01,-6.668703638693172786e-03,9.862411519531081305e-01
4.833066132264529635e-01,-6.711520320524695660e-03,9.862093032472646348e-01
4.852705410821643861e-01,-6.754561151008284942e-03,9.861772578260391553e-01
4.872344689378758087e-01,-6.797828019096814958e-03,9.861450142766011728e-01
4.891983967935872313e-01,-6.841322832358384849e-03,9.861125711718982112e-01
4.911623246492986539e-01,-6.885047517197767294e-03,9.860799270705069564e-01
4.931262525050100765e-01,-6.929004019080754230e-03,9.860470805164823771e-01
4.950901803607214990e-01,-6.973194302761138476e-03,9.860140300392054025e-01
4.970541082164329216e-01,-7.017620352511085881e-03,9.859807741532277126e-01
4.990180360721443442e-01,-7.062284172353707964e-03,9.859473113581160852e-01
5.009819639278557668e-01,-7.107187786299361612e-03,9.859136401382933013e-01
5.029458917835671894e-01,-7.152333238584426822e-03,9.858797589628781610e-01
5.049098196392786120e-01,-7.197722593913652780e-03,9.858456662855225039e-01
5.068737474949900346e-01,-7.243357937704925607e-03,9.858113605442475613e-01
5.088376753507014572e-01,-7.289241376338011225e-03,9.857768401612766462e-01
5.108016032064128797e-01,-7.335375037405662650e-03,9.857421035428673983e-01
5.127655310621243023e-01,-7.381761069968825577e-03,9.857071490791402546e-01
5.147294589178357249e-01,-7.428401644814096490e-03,9.856719751439068089e-01
5.166933867735471475e-01,-7.475298954714998910e-03,9.856365800944950628e-01
5.186573146292585701e-01,-7.522455214623983456e-03,9.856009622717105678e-01
5.206212424849699927e-01,-7.569872662181062646e-03,9.855651199991992684e-01
5.225851703406814153e-01,-7.617553557984852765e-03,9.855290515832731968e-01
5.245490981963928379e-01,-7.665500184906677214e-03,9.854927553145381713e-01
5.265130260521042604e-01,-7.713714849958352819e-03,9.854562294647053466e-01
5.284769539078156830e-01,-7.762199883515692907e-03,9.854194722884054292e-01
5.304408817635271056e-01,-7.810957639868526536e-03,9.853824820224982295e-01
5.324048096192385282e-01,-7.859990497510519619e-03,9.853452568858794836e-01
5.343687374749499508e-01,-7.909300859431880881e-03,9.853077950792868966e-01
5.363326653306613734e-01,-7.958891153416932859e-03,9.852700947851018576e-01
5.382965931863727960e-01,-8.008763832344518302e-03,9.852321541671505978e-01
5.402605210420842186e-01,-8.058921374493399972e-03,9.851939713705009094e-01
5.422244488977956411e-01,-8.109366283850463764e-03,9.851555445212585305e-01
5.441883767535070637e-01,-8.160101090423865777e-03,9.851168717263593111e-01
5.461523046092184863e-01,-8.211128350559784156e-03,9.850779510733597144e-01
5.481162324649299089e-01,-8.262450647263223230e-03,9.850387806302248750e-01
5.500801603206413315e-01,-8.314070590523409479e-03,9.849993584451133266e-01
5.520440881763527541e-01,-8.365990817642839084e-03,9.849596825461601757e-01
5.540080160320641767e-01,-8.418213993571123724e-03,9.849197509412567220e-01
5.559719438877755993e-01,-8.470742811242675321e-03,9.848795616178283030e-01
5.579358717434870218e-01,-8.523579991919286170e-03,9.848391125426085857e-01
5.598997995991984444e-01,-8.576728285536567090e-03,9.847984016614121927e-01
5.618637274549098670e-01,-8.630190471055483939e-03,9.847574268989035540e-01
5.638276553106212896e-01,-8.683969356817838881e-03,9.847161861583640929e-01
5.657915831663327122e-01,-8.738067780907065110e-03,9.846746773214554160e-01
5.677555110220441348e-01,-8.792488611372096391e-03,9.846328982482253078e-01
5.697194388777555574e-01,-8.847234747253528847e-03,9.845908467757273907e-01
5.716833667334669800e-01,-8.902309117776832301e-03,9.845485207198266808e-01
5.736472945891784025e-01,-8.957714683721862414e-03,9.845059178732329386e-01
5.756112224448898251e-01,-9.013454437467306041e-03,9.844630360058413965e-01
5.775751503006012477e-01,-9.069531403385443571e-03,9.844198728644697471e-01
5.795390781563126703e-01,-9.125948638247722081e-03,9.843764261725825859e-01
5.815030060120240929e-01,-9.182709231599068753e-03,9.843326936300748065e-01
5.834669338677355155e-01,-9.239816306221218176e-03,9.842886729129096679e-01
5.854308617234469381e-01,-9.297273018486301027e-03,9.842443616729491529e-01
5.873947895791583607e-01,-9.355082558803958642e-03,9.841997575376314478e-01
5.893587174348697832e-01,-9.413248152040150363e-03,9.841548581097027126e-01
5.913226452905812058e-01,-9.471773057949771021e-03,9.841096609669316431e-01
5.932865731462926284e-01,-9.530660571309274021e-03,9.840641636623278510e-01
5.952505010020040510e-01,-9.589914023217217809e-03,9.840183637224255708e-01
5.972144288577154736e-01,-9.649536780508899056e-03,9.839722586487094080e-01
5.991783567134268962e-01,-9.709532246774718600e-03,9.839258459163785497e-01
6.011422845691383188e-01,-9.769903862692197113e-03,9.838791229742593902e-01
6.031062124248497414e-01,-9.830655106485635189e-03,9.838320872445120990e-01
6.050701402805611639e-01,-9.891789494392039250e-03,9.837847361223333031e-01
6.070340681362725865e-01,-9.953310581132537860e-03,9.837370669756562158e-01
6.089979959919840091e-01,-1.001522196039050273e-02,9.836890771448463244e-01
6.109619238476954317e-01,-1.007752726529519832e-02,9.836407639423946359e-01
6.129258517034068543e-01,-1.014023016891183598e-02,9.835921246526071471e-01
6.148897795591182769e-01,-1.020333438473803277e-02,9.835431565312906521e-01
6.168537074148296995e-01,-1.026684366720622202e-02,9.834938568054356622e-01
6.188176352705411221e-01,-1.033076181219266983e-02,9.834442226728955516e-01
6.207815631262525446e-01,-1.039509265753323260e-02,9.833942513020617060e-01
6.227454909819639672e-01,-1.045984008354500228e-02,9.833439398315362290e-01
6.247094188376753898e-01,-1.052500801355538487e-02,9.832932853697997633e-01
6.266733466933868124e-01,-1.059060041443689315e-02,9.832422849948773136e-01
6.286372745490982350e-01,-1.065662129714984099e-02,9.831909357539986294e-01
6.306012024048096576e-01,-1.072307471729057674e-02,9.831392346632570334e-01
6.325651302605210802e-01,-1.078996477564813337e-02,9.830871787072622547e-01
6.345290581162325028e-01,-1.085729561876635878e-02,9.830347648387919302e-01
6.364929859719439253e-01,-1.092507143951409153e-02,9.829819899784378867e-01
6.384569138276553479e-01,-1.099329647766217680e-02,9.829288510142492052e-01
6.404208416833667705e-01,-1.106197502046784784e-02,9.828753448013712868e-01
6.423847695390781931e-01,-1.113111140326592495e-02,9.828214681616819215e-01
6.443486973947896157e-01,-1.120071001006781898e-02,9.827672178834229166e-01
6.463126252505010383e-01,-1.127077527416795420e-02,9.827125907208279498e-01
6.482765531062124609e-01,-1.134131167875756206e-02,9.826575833937468696e-01
6.502404809619238835e-01,-1.141232375721476164e-02,9.826021925877668206e-01
6.522044088176353061e-01,-1.148381609505753735e-02,9.825464149518267076e-01
6.541683366733467286e-01,-1.155579332859627863e-02,9.824902471008331029e-01
6.561322645290581512e-01,-1.162826014687043906e-02,9.824336856133116802e-01
6.580961923847695738e-01,-1.170122129200156479e-02,9.823767270314662792e-01
6.600601202404809964e-01,-1.177468155992217498e-02,9.823193678606783052e-01
6.620240480961924190e-01,-1.184864580093141634e-02,9.822616045692730280e-01
6.639879759519038416e-01,-1.192311892041478076e-02,9.822034335880482914e-01
6.659519038076152642e-01,-1.199810587952885449e-02,9.821448513098640642e-01
6.679158316633266868e-01,-1.207361169589419962e-02,9.820858540892283273e-01
6.698797595190381093e-01,-1.214964144429680863e-02,9.820264382418786298e-01
6.718436873747495319e-01,-1.222620025739767739e-02,9.819666000443602050e-01
6.738076152304609545e-01,-1.230329332645111080e-02,9.819063357335997555e-01
6.757715430861723771e-01,-1.238092590203116600e-02,9.818456415064759080e-01
6.777354709418837997e-01,-1.245910329476708142e-02,9.817845135193852268e-01
6.796993987975952223e-01,-1.253783087608736739e-02,9.817229478878043425e-01
6.816633266533066449e-01,-1.261711407897223372e-02,9.816609406858487485e-01
6.836272545090180675e-01,-1.269695839871529119e-02,9.815984879458270473e-01
6.855911823647294900e-01,-1.277736939369368031e-02,9.815355856577919758e-01
6.875551102204409126e-01,-1.285835268614751205e-02,9.814722297690869901e-01
6.895190380761523352e-01,-1.293991396296811057e-02,9.814084161838892983e-01
6.914829659318637578e-01,-1.302205897649534247e-02,9.813441407627490065e-01
6.934468937875751804e-01,-1.310479354532387807e-02,9.812793993221247124e-01
6.954108216432866030e-01,-1.318812355511901277e-02,9.812141876339147695e-01
6.973747494989980256e-01,-1.327205495944114820e-02,9.811485014249855530e-01
6.993386773547094482e-01,-1.335659378058038499e-02,9.810823363766948413e-01
7.013026052104208707e-01,-1.344174611039946482e-02,9.810156881244128657e-01
7.032665330661322933e-01,-1.352751811118669233e-02,9.809485522570388083e-01
7.052304609218437159e-01,-1.361391601651825226e-02,9.808809243165137470e-01
7.071943887775551385e-01,-1.370094613212978832e-02,9.808127997973302703e-01
7.091583166332665611e-01,-1.378861483679771904e-02,9.807441741460382056e-01
7.111222444889779837e-01,-1.387692858322966266e-02,9.806750427607474618e-01
7.130861723446894063e-01,-1.396589389896540738e-02,9.806054009906260971e-01
7.150501002004008289e-01,-1.405551738728621700e-02,9.805352441353967219e-01
7.170140280561122514e-01,-1.414580572813482588e-02,9.804645674448281278e-01
7.189779559118236740e-01,-1.423676567904474249e-02,9.803933661182241410e-01
7.209418837675350966e-01,-1.432840407607924305e-02,9.803216353039092557e-01
7.229058116232465192e-01,-1.442072783478003106e-02,9.802493700987111591e-01
7.248697394789579418e-01,-1.451374395112593231e-02,9.801765655474398153e-01
7.268336673346693644e-01,-1.460745950250128683e-02,9.801032166423635505e-01
7.287975951903807870e-01,-1.470188164867386980e-02,9.800293183226825855e-01
7.307615230460922096e-01,-1.479701763278263443e-02,9.799548654739995701e-01
7.327254509018036321e-01,-1.489287478233570702e-02,9.798798529277867875e-01
7.346893787575150547e-01,-1.498946051021792826e-02,9.798042754608509153e-01
7.366533066132264773e-01,-1.508678231570760239e-02,9.797281277947960110e-01
7.386172344689378999e-01,-1.518484778550404160e-02,9.796514045954826111e-01
7.405811623246493225e-01,-1.528366459476413787e-02,9.795741004724853873e-01
7.425450901803607451e-01,-1.538324050814916452e-02,9.794962099785479159e-01
7.445090180360721677e-01,-1.548358338088053586e-02,9.794177276090362261e-01
7.464729458917835903e-01,-1.558470115980633425e-02,9.793386478013889063e-01
7.484368737474950128e-01,-1.568660188447651774e-02,9.792589649345665448e-01
