T_over_Tc, mu_over_kTc, z
6.695390781563126392e-02,-6.664125617119041108e-04,9.900960667393030601e-01
6.891783567134268651e-02,-6.859786992591960760e-04,9.900957999905234397e-01
7.088176352705410910e-02,-7.055470161652789129e-04,9.900955175816085196e-01
7.284569138276553169e-02,-7.251176386230474055e-04,9.900952190640007755e-01
7.480961923847695427e-02,-7.446906964043883666e-04,9.900949039888806702e-01
7.677354709418837686e-02,-7.642663228639433618e-04,9.900945719071518880e-01
7.873747494989979945e-02,-7.838446549431094153e-04,9.900942223694257915e-01
8.070140280561122204e-02,-8.034258331741628810e-04,9.900938549260066557e-01
8.266533066132264462e-02,-8.230100016847450043e-04,9.900934691268746812e-01
8.462925851703406721e-02,-8.425973082024376887e-04,9.900930645216703407e-01
8.659318637274548980e-02,-8.621879040596915197e-04,9.900926406596768370e-01
8.855711422845691239e-02,-8.817819441989035176e-04,9.900921970898032276e-01
9.052104208416833497e-02,-9.013795871777591099e-04,9.900917333605668835e-01
9.248496993987975756e-02,-9.209809951749074958e-04,9.900912490200746152e-01
9.444889779559118015e-02,-9.405863339957470579e-04,9.900907436160050201e-01
9.641282565130260274e-02,-9.601957730786166980e-04,9.900902166955888317e-01
9.837675350701402532e-02,-9.798094855011563100e-04,9.900896678055899347e-01
1.003406813627254479e-01,-9.994276479870286157e-04,9.900890964922850479e-01
1.023046092184368705e-01,-1.019050440912817835e-03,9.900885023014440733e-01
1.042685370741483070e-01,-1.038678048315312382e-03,9.900878847783090020e-01
1.062324649298597296e-01,-1.058310657899055136e-03,9.900872434675727085e-01
1.081963927855711521e-01,-1.077948461044157943e-03,9.900865779133576350e-01
1.101603206412825747e-01,-1.097591652814470641e-03,9.900858876591935864e-01
1.121242484969939973e-01,-1.117240431966028515e-03,9.900851722479954153e-01
1.140881763527054199e-01,-1.136895000955857101e-03,9.900844312220399290e-01
1.160521042084168425e-01,-1.156555565951051948e-03,9.900836641229427970e-01
1.180160320641282651e-01,-1.176222336838230039e-03,9.900828704916346812e-01
1.199799599198396877e-01,-1.195895527233331850e-03,9.900820498683368109e-01
1.219438877755511103e-01,-1.215575354491758636e-03,9.900812017925362252e-01
1.239078156312625328e-01,-1.235262039718777304e-03,9.900803258029612364e-01
1.258717434869739693e-01,-1.254955807780474544e-03,9.900794214375548963e-01
1.278356713426853919e-01,-1.274656887314840189e-03,9.900784882334499049e-01
1.297995991983968145e-01,-1.294365510743474001e-03,9.900775257269410767e-01
1.317635270541082371e-01,-1.314081914283442721e-03,9.900765334534591400e-01
1.337274549098196597e-01,-1.333806337959706975e-03,9.900755109475426474e-01
1.356913827655310822e-01,-1.353539025617808396e-03,9.900744577428104432e-01
1.376553106212425048e-01,-1.373280224937009500e-03,9.900733733719332408e-01
1.396192384769539274e-01,-1.393030187443946829e-03,9.900722573666039805e-01
1.415831663326653500e-01,-1.412789168526432625e-03,9.900711092575096295e-01
1.435470941883767726e-01,-1.432557427448028246e-03,9.900699285742999844e-01
1.455110220440881952e-01,-1.452335227362715154e-03,9.900687148455583619e-01
1.474749498997996178e-01,-1.472122835330263047e-03,9.900674675987699569e-01
1.494388777555110404e-01,-1.491920522331860802e-03,9.900661863602909785e-01
1.514028056112224629e-01,-1.511728563286369965e-03,9.900648706553161205e-01
1.533667334669338855e-01,-1.531547237066833251e-03,9.900635200078469200e-01
1.553306613226453081e-01,-1.551376826517638979e-03,9.900621339406583399e-01
1.572945891783567307e-01,-1.571217618472119625e-03,9.900607119752651286e-01
1.592585170340681533e-01,-1.591069903770521822e-03,9.900592536318884029e-01
1.612224448897795759e-01,-1.610933977278608022e-03,9.900577584294207867e-01
1.631863727454909985e-01,-1.630810137906732807e-03,9.900562258853912168e-01
1.651503006012024211e-01,-1.650698688629301941e-03,9.900546555159299711e-01
1.671142284569138436e-01,-1.670599936504971921e-03,9.900530468357318092e-01
1.690781563126252662e-01,-1.690514192697212953e-03,9.900513993580195571e-01
1.710420841683366888e-01,-1.710441772495423576e-03,9.900497125945070254e-01
1.730060120240481114e-01,-1.730382995336607766e-03,9.900479860553612621e-01
1.749699398797595340e-01,-1.750338184827737471e-03,9.900462192491634728e-01
1.769338677354709566e-01,-1.770307668768408317e-03,9.900444116828709396e-01
1.788977955911823792e-01,-1.790291779174267486e-03,9.900425628617771645e-01
1.808617234468938018e-01,-1.810290852301066952e-03,9.900406722894712352e-01
1.828256513026052243e-01,-1.830305228669035916e-03,9.900387394677980790e-01
1.847895791583166469e-01,-1.850335253088248536e-03,9.900367638968159412e-01
1.867535070140280695e-01,-1.870381274684147560e-03,9.900347450747557509e-01
1.887174348697394921e-01,-1.890443646924165177e-03,9.900326824979772677e-01
1.906813627254509147e-01,-1.910522727644549650e-03,9.900305756609268926e-01
1.926452905811623373e-01,-1.930618879078155803e-03,9.900284240560931481e-01
1.946092184368737599e-01,-1.950732467882631237e-03,9.900262271739628250e-01
1.965731462925851825e-01,-1.970863865169530417e-03,9.900239845029751296e-01
1.985370741482966328e-01,-1.991013446533821448e-03,9.900216955294766086e-01
2.005010020040080554e-01,-2.011181592084267805e-03,9.900193597376744092e-01
2.024649298597194780e-01,-2.031368686474510892e-03,9.900169766095888724e-01
2.044288577154309006e-01,-2.051575118934674535e-03,9.900145456250063480e-01
2.063927855711423232e-01,-2.071801283303946126e-03,9.900120662614300127e-01
2.083567134268537457e-01,-2.092047578063618331e-03,9.900095379940313522e-01
2.103206412825651683e-01,-2.112314406371171641e-03,9.900069602955994252e-01
2.122845691382765909e-01,-2.132602176094739854e-03,9.900043326364912355e-01
2.142484969939880135e-01,-2.152911299848759945e-03,9.900016544845793298e-01
2.162124248496994361e-01,-2.173242195030018753e-03,9.899989253052005056e-01
2.181763527054108587e-01,-2.193595283854819430e-03,9.899961445611021871e-01
2.201402805611222813e-01,-2.213970993396649229e-03,9.899933117123894677e-01
2.221042084168337039e-01,-2.234369755624904166e-03,9.899904262164702651e-01
2.240681362725451264e-01,-2.254792007444320588e-03,9.899874875280002540e-01
2.260320641282565490e-01,-2.275238190735246781e-03,9.899844950988270220e-01
2.279959919839679716e-01,-2.295708752394943694e-03,9.899814483779326713e-01
2.299599198396793942e-01,-2.316204144379441221e-03,9.899783468113769747e-01
2.319238476953908168e-01,-2.336724823746651712e-03,9.899751898422380902e-01
2.338877755511022394e-01,-2.357271252700013451e-03,9.899719769105540523e-01
2.358517034068136620e-01,-2.377843898633439073e-03,9.899687074532617093e-01
2.378156312625250846e-01,-2.398443234176842950e-03,9.899653809041363273e-01
2.397795591182365071e-01,-2.419069737242874642e-03,9.899619966937291959e-01
2.417434869739479297e-01,-2.439723891074398274e-03,9.899585542493052337e-01
2.437074148296593523e-01,-2.460406184293246947e-03,9.899550529947784838e-01
2.456713426853707749e-01,-2.481117110949665385e-03,9.899514923506479436e-01
2.476352705410821975e-01,-2.501857170572908788e-03,9.899478717339318390e-01
2.495991983967936201e-01,-2.522626868222946697e-03,9.899441905581006784e-01
2.515631262525050427e-01,-2.543426714543073255e-03,9.899404482330098620e-01
2.535270541082164653e-01,-2.564257225813622483e-03,9.899366441648311810e-01
2.554909819639278878e-01,-2.585118924006955549e-03,9.899327777559825403e-01
2.574549098196393104e-01,-2.606012336843152762e-03,9.899288484050582371e-01
2.594188376753507330e-01,-2.626937997847265949e-03,9.899248555067564626e-01
2.613827655310621556e-01,-2.647896446407478968e-03,9.899207984518066938e-01
2.633466933867735782e-01,-2.668888227834397518e-03,9.899166766268960860e-01
2.653106212424850008e-01,-2.689913893421643897e-03,9.899124894145943099e-01
2.672745490981964234e-01,-2.710974000507656093e-03,9.899082361932772800e-01
2.692384769539078460e-01,-2.732069112538582784e-03,9.899039163370502159e-01
2.712024048096192685e-01,-2.753199799132618163e-03,9.898995292156688164e-01
2.731663326653306911e-01,-2.774366636145318178e-03,9.898950741944603227e-01
2.751302605210421137e-01,-2.795570205736636320e-03,9.898905506342418059e-01
2.770941883767535363e-01,-2.816811096438784270e-03,9.898859578912390100e-01
2.790581162324649589e-01,-2.838089903225850252e-03,9.898812953170024187e-01
2.810220440881763815e-01,-2.859407227584494660e-03,9.898765622583231005e-01
2.829859719438878041e-01,-2.880763677586158783e-03,9.898717580571467778e-01
2.849498997995992267e-01,-2.902159867960758029e-03,9.898668820504863408e-01
2.869138276553106492e-01,-2.923596420171588155e-03,9.898619335703338074e-01
2.888777555110220718e-01,-2.945073962491902026e-03,9.898569119435701724e-01
2.908416833667334944e-01,-2.966593130082936184e-03,9.898518164918740370e-01
2.928056112224449170e-01,-2.988154565073323880e-03,9.898466465316292373e-01
2.947695390781563396e-01,-3.009758916640224193e-03,9.898414013738304762e-01
2.967334669338677622e-01,-3.031406841091975092e-03,9.898360803239876216e-01
2.986973947895791848e-01,-3.053099001952241411e-03,9.898306826820288951e-01
3.006613226452906074e-01,-3.074836070045965618e-03,9.898252077422019513e-01
3.026252505010020299e-01,-3.096618723586878116e-03,9.898196547929737354e-01
3.045891783567134525e-01,-3.118447648266702357e-03,9.898140231169287873e-01
3.065531062124248751e-01,-3.140323537346119409e-03,9.898083119906657679e-01
3.085170340681362977e-01,-3.162247091747474610e-03,9.898025206846924329e-01
3.104809619238477203e-01,-3.184219020149300049e-03,9.897966484633188289e-01
3.124448897795591429e-01,-3.206240039082649401e-03,9.897906945845488247e-01
3.144088176352705655e-01,-3.228310873029305392e-03,9.897846582999698661e-01
3.163727454909819881e-01,-3.250432254521805689e-03,9.897785388546411767e-01
3.183366733466934106e-01,-3.272604924245504487e-03,9.897723354869798484e-01
3.203006012024048332e-01,-3.294829631142603445e-03,9.897660474286450460e-01
3.222645290581162558e-01,-3.317107132518095584e-03,9.897596739044206560e-01
3.242284569138276784e-01,-3.339438194147878458e-03,9.897532141320956045e-01
3.261923847695391010e-01,-3.361823590388863126e-03,9.897466673223425104e-01
3.281563126252505236e-01,-3.384264104291204688e-03,9.897400326785943392e-01
3.301202404809619462e-01,-3.406760527712837400e-03,9.897333093969186146e-01
3.320841683366733688e-01,-3.429313661436043329e-03,9.897264966658900764e-01
3.340480961923847913e-01,-3.451924315286420981e-03,9.897195936664607840e-01
3.360120240480962139e-01,-3.474593308254021046e-03,9.897125995718284441e-01
3.379759519038076365e-01,-3.497321468617021339e-03,9.897055135473019627e-01
3.399398797595190591e-01,-3.520109634067586628e-03,9.896983347501653316e-01
3.419038076152304817e-01,-3.542958651840339215e-03,9.896910623295387399e-01
3.438677354709419043e-01,-3.565869378843190916e-03,9.896836954262376862e-01
3.458316633266533269e-01,-3.588842681790848678e-03,9.896762331726293160e-01
3.477955911823647495e-01,-3.611879437340791751e-03,9.896686746924866496e-01
3.497595190380761720e-01,-3.634980532231992748e-03,9.896610191008400337e-01
3.517234468937875946e-01,-3.658146863426214781e-03,9.896532655038263737e-01
3.536873747494990172e-01,-3.681379338252322667e-03,9.896454129985350345e-01
3.556513026052104398e-01,-3.704678874553051383e-03,9.896374606728520762e-01
3.576152304609218624e-01,-3.728046400834939076e-03,9.896294076053009370e-01
3.595791583166332850e-01,-3.751482856421066003e-03,9.896212528648806739e-01
3.615430861723447076e-01,-3.774989191606853509e-03,9.896129955109012055e-01
3.635070140280561302e-01,-3.798566367818734420e-03,9.896046345928161125e-01
3.654709418837675527e-01,-3.822215357776250367e-03,9.895961691500516633e-01
3.674348697394789753e-01,-3.845937145657154534e-03,9.895875982118332859e-01
3.693987975951903979e-01,-3.869732727265648171e-03,9.895789207970092649e-01
3.713627254509018205e-01,-3.893603110204249193e-03,9.895701359138704412e-01
3.733266533066132431e-01,-3.917549314048677025e-03,9.895612425599676909e-01
3.752905811623246657e-01,-3.941572370526706497e-03,9.895522397219247424e-01
3.772545090180360883e-01,-3.965673323700015865e-03,9.895431263752491047e-01
3.792184368737475109e-01,-3.989853230150004759e-03,9.895339014841385561e-01
3.811823647294589334e-01,-4.014113159167166135e-03,9.895245640012845234e-01
3.831462925851703560e-01,-4.038454192944461105e-03,9.895151128676712426e-01
3.851102204408817786e-01,-4.062877426774071273e-03,9.895055470123724772e-01
3.870741482965932567e-01,-4.087383969248702988e-03,9.894958653523429071e-01
3.890380761523046793e-01,-4.111974942466319408e-03,9.894860667922071862e-01
3.910020040080161019e-01,-4.136651482239546776e-03,9.894761502240436712e-01
3.929659318637275245e-01,-4.161414738308961275e-03,9.894661145271649305e-01
3.949298597194389471e-01,-4.186265874560680597e-03,9.894559585678941449e-01
3.968937875751503697e-01,-4.211206069248530845e-03,9.894456811993368461e-01
3.988577154308617922e-01,-4.236236515220454836e-03,9.894352812611489911e-01
4.008216432865732148e-01,-4.261358420149968448e-03,9.894247575792994853e-01
4.027855711422846374e-01,-4.286573006771733467e-03,9.894141089658297084e-01
4.047494989979960600e-01,-4.311881513122424806e-03,9.894033342186071556e-01
4.067134268537074826e-01,-4.337285192786246787e-03,9.893924321210750827e-01
4.086773547094189052e-01,-4.362785315145670945e-03,9.893814014419968217e-01
4.106412825651303278e-01,-4.388383165637166350e-03,9.893702409351955440e-01
4.126052104208417504e-01,-4.414080046012214785e-03,9.893589493392889178e-01
4.145691382765531730e-01,-4.439877274603818910e-03,9.893475253774183242e-01
4.165330661322645955e-01,-4.465776186598445323e-03,9.893359677569729671e-01
4.184969939879760181e-01,-4.491778134313708683e-03,9.893242751693083203e-01
4.204609218436874407e-01,-4.517884487481547105e-03,9.893124462894596904e-01
4.224248496993988633e-01,-4.544096633537666845e-03,9.893004797758492286e-01
4.243887775551102859e-01,-4.570415977916924069e-03,9.892883742699873917e-01
4.263527054108217085e-01,-4.596843944354677552e-03,9.892761283961689633e-01
4.283166332665331311e-01,-4.623381975194755002e-03,9.892637407611623024e-01
4.302805611222445537e-01,-4.650031531703804899e-03,9.892512099538925963e-01
4.322444889779559762e-01,-4.676794094392309684e-03,9.892385345451186751e-01
4.342084168336673988e-01,-4.703671163342342670e-03,9.892257130871033866e-01
4.361723446893788214e-01,-4.730664258542370548e-03,9.892127441132770871e-01
4.381362725450902440e-01,-4.757774920229088447e-03,9.891996261378944721e-01
4.401002004008016666e-01,-4.785004709236739470e-03,9.891863576556839677e-01
4.420641282565130892e-01,-4.812355207353669756e-03,9.891729371414904604e-01
4.440280561122245118e-01,-4.839828017686910976e-03,9.891593630499098122e-01
4.459919839679359344e-01,-4.867424765034162291e-03,9.891456338149168248e-01
4.479559118236473569e-01,-4.895147096264221287e-03,9.891317478494845439e-01
4.499198396793587795e-01,-4.922996680705473554e-03,9.891177035451960142e-01
4.518837675350702021e-01,-4.950975210542806100e-03,9.891034992718479302e-01
4.538476953907816247e-01,-4.979084401223432023e-03,9.890891333770454041e-01
4.558116232464930473e-01,-5.007325991871205799e-03,9.890746041857889637e-01
4.577755511022044699e-01,-5.035701745710302601e-03,9.890599100000522226e-01
4.597394789579158925e-01,-5.064213450498313701e-03,9.890450490983503373e-01
4.617034068136273151e-01,-5.092862918968687688e-03,9.890300197352996925e-01
4.636673346693387376e-01,-5.121651989283021456e-03,9.890148201411680384e-01
4.656312625250501602e-01,-5.150582525493625080e-03,9.889994485214144149e-01
4.675951903807615828e-01,-5.179656418016118612e-03,9.889839030562197486e-01
4.695591182364730054e-01,-5.208875584112853535e-03,9.889681819000066820e-01
4.715230460921844280e-01,-5.238241968386947271e-03,9.889522831809494097e-01
4.734869739478958506e-01,-5.267757543287784200e-03,9.889362050004720794e-01
4.754509018036072732e-01,-5.297424309627633658e-03,9.889199454327367578e-01
4.774148296593186958e-01,-5.327244297110159468e-03,9.889035025241197374e-01
4.793787575150301183e-01,-5.357219564871059519e-03,9.888868742926759658e-01
4.813426853707415409e-01,-5.387352202030610757e-03,9.888700587275924825e-01
4.833066132264529635e-01,-5.417644328259650470e-03,9.888530537886279781e-01
4.852705410821643861e-01,-5.448098094357647740e-03,9.888358574055416961e-01
4.872344689378758087e-01,-5.478715682845069004e-03,9.888184674775074567e-01
4.891983967935872313e-01,-5.509499308568670782e-03,9.888008818725160243e-01
4.911623246492986539e-01,-5.540451219321436936e-03,9.887830984267627077e-01
4.931262525050100765e-01,-5.571573696476690360e-03,9.887651149440215281e-01
4.950901803607214990e-01,-5.602869055637032213e-03,9.887469291950050643e-01
4.970541082164329216e-01,-5.634339647298758358e-03,9.887285389167090877e-01
4.990180360721443442e-01,-5.665987857531794639e-03,9.887099418117423211e-01
5.009819639278557668e-01,-5.697816108675820591e-03,9.886911355476404317e-01
5.029458917835671894e-01,-5.729826860052761144e-03,9.886721177561643703e-01
5.049098196392786120e-01,-5.762022608696587382e-03,9.886528860325816126e-01
5.068737474949900346e-01,-5.794405890100175725e-03,9.886334379349313028e-01
5.088376753507014572e-01,-5.826979278980659246e-03,9.886137709832709675e-01
5.108016032064128797e-01,-5.859745390062717774e-03,9.885938826589063533e-01
5.127655310621243023e-01,-5.892706878881102603e-03,9.885737704036023921e-01
5.147294589178357249e-01,-5.925866442602714147e-03,9.885534316187751802e-01
5.166933867735471475e-01,-5.959226820868742530e-03,9.885328636646645295e-01
5.186573146292585701e-01,-5.992790796657218068e-03,9.885120638594869780e-01
5.206212424849699927e-01,-6.026561197166987321e-03,9.884910294785678175e-01
5.225851703406814153e-01,-6.060540894723629064e-03,9.884697577534518054e-01
5.245490981963928379e-01,-6.094732807707469759e-03,9.884482458709927810e-01
5.265130260521042604e-01,-6.129139901505024739e-03,9.884264909724203019e-01
5.284769539078156830e-01,-6.163765189484188625e-03,9.884044901523832971e-01
5.304408817635271056e-01,-6.198611733993519314e-03,9.883822404579707399e-01
5.324048096192385282e-01,-6.233682647387479500e-03,9.883597388877064516e-01
5.343687374749499508e-01,-6.268981093076594902e-03,9.883369823905207019e-01
5.363326653306613734e-01,-6.304510286605260506e-03,9.883139678646941650e-01
5.382965931863727960e-01,-6.340273496756441106e-03,9.882906921567763403e-01
5.402605210420842186e-01,-6.376274046684743228e-03,9.882671520604764392e-01
5.422244488977956411e-01,-6.412515315078913189e-03,9.882433443155255182e-01
5.441883767535070637e-01,-6.449000737353945134e-03,9.882192656065102998e-01
5.461523046092184863e-01,-6.485733806874478292e-03,9.881949125616763530e-01
5.481162324649299089e-01,-6.522718076209834716e-03,9.881702817517008519e-01
5.500801603206413315e-01,-6.559957158422156411e-03,9.881453696884330284e-01
5.520440881763527541e-01,-6.597454728387702576e-03,9.881201728236030934e-01
5.540080160320641767e-01,-6.635214524153984494e-03,9.880946875474956315e-01
5.559719438877755993e-01,-6.673240348331959185e-03,9.880689101875897995e-01
5.579358717434870218e-01,-6.711536069525950686e-03,9.880428370071624444e-01
5.598997995991984444e-01,-6.750105623801327601e-03,9.880164642038550271e-01
5.618637274549098670e-01,-6.788953016191616105e-03,9.879897879082023548e-01
5.638276553106212896e-01,-6.828082322246723304e-03,9.879628041821211237e-01
5.657915831663327122e-01,-6.867497689622434863e-03,9.879355090173590481e-01
5.677555110220441348e-01,-6.907203339713452461e-03,9.879078983339015796e-01
5.697194388777555574e-01,-6.947203569331207064e-03,9.878799679783352161e-01
5.716833667334669800e-01,-6.987502752427415982e-03,9.878517137221667355e-01
5.736472945891784025e-01,-7.028105341865420290e-03,9.878231312600960212e-01
5.756112224448898251e-01,-7.069015871240290523e-03,9.877942162082419264e-01
5.775751503006012477e-01,-7.110238956749862990e-03,9.877649641023186211e-01
5.795390781563126703e-01,-7.151779299117979119e-03,9.877353703957615361e-01
5.815030060120240929e-01,-7.193641685571424034e-03,9.877054304578015698e-01
5.834669338677355155e-01,-7.235830991873363344e-03,9.876751395714841175e-01
5.854308617234469381e-01,-7.278352184413437731e-03,9.876444929316340327e-01
5.873947895791583607e-01,-7.321210322358442761e-03,9.876134856427611908e-01
5.893587174348697832e-01,-7.364410559863314616e-03,9.875821127169086555e-01
5.913226452905812058e-01,-7.407958148346888670e-03,9.875503690714373395e-01
5.932865731462926284e-01,-7.451858438832623457e-03,9.875182495267483818e-01
5.952505010020040510e-01,-7.496116884357443763e-03,9.874857488039395781e-01
5.972144288577154736e-01,-7.540739042450774962e-03,9.874528615223939765e-01
5.991783567134268962e-01,-7.585730577686336865e-03,9.874195821972980847e-01
6.011422845691383188e-01,-7.631097264309080579e-03,9.873859052370874689e-01
6.031062124248497414e-01,-7.676844988939739503e-03,9.873518249408174130e-01
6.050701402805611639e-01,-7.722979753359698017e-03,9.873173354954560832e-01
6.070340681362725865e-01,-7.769507677379388841e-03,9.872824309730967585e-01
6.089979959919840091e-01,-7.816435001792481144e-03,9.872471053280874598e-01
6.109619238476954317e-01,-7.863768091419516201e-03,9.872113523940739821e-01
6.129258517034068543e-01,-7.911513438243672480e-03,9.871751658809541086e-01
6.148897795591182769e-01,-7.959677664642152151e-03,9.871385393717394541e-01
6.168537074148296995e-01,-8.008267526716600360e-03,9.871014663193217187e-01
6.188176352705411221e-01,-8.057289917726096970e-03,9.870639400431399091e-01
6.207815631262525446e-01,-8.106751871626224903e-03,9.870259537257453086e-01
6.227454909819639672e-01,-8.156660566718664657e-03,9.869875004092595328e-01
6.247094188376753898e-01,-8.207023329414581472e-03,9.869485729917230055e-01
6.266733466933868124e-01,-8.257847638116256467e-03,9.869091642233294159e-01
6.286372745490982350e-01,-8.309141127221753020e-03,9.868692667025412701e-01
6.306012024048096576e-01,-8.360911591256441761e-03,9.868288728720833181e-01
6.325651302605210802e-01,-8.413166989136624738e-03,9.867879750148085272e-01
6.345290581162325028e-01,-8.465915448570265206e-03,9.867465652494317174e-01
6.364929859719439253e-01,-8.519165270599192777e-03,9.867046355261271939e-01
6.384569138276553479e-01,-8.572924934289507734e-03,9.866621776219830497e-01
6.404208416833667705e-01,-8.627203101574295804e-03,9.866191831363091413e-01
6.423847695390781931e-01,-8.682008622255587074e-03,9.865756434857914092e-01
6.443486973947896157e-01,-8.737350539171405070e-03,9.865315498994871035e-01
6.463126252505010383e-01,-8.793238093534154476e-03,9.864868934136550305e-01
6.482765531062124609e-01,-8.849680730446559535e-03,9.864416648664150467e-01
6.502404809619238835e-01,-8.906688104603332351e-03,9.863958548922283631e-01
6.522044088176353061e-01,-8.964270086185012129e-03,9.863494539161928865e-01
6.541683366733467286e-01,-9.022436766950968010e-03,9.863024521481472684e-01
6.561322645290581512e-01,-9.081198466541458639e-03,9.862548395765731168e-01
6.580961923847695738e-01,-9.140565738994710712e-03,9.862066059622909275e-01
6.600601202404809964e-01,-9.200549379489646878e-03,9.861577408319385230e-01
6.620240480961924190e-01,-9.261160431322284364e-03,9.861082334712248931e-01
6.639879759519038416e-01,-9.322410193125553468e-03,9.860580729179500015e-01
6.659519038076152642e-01,-9.384310226342704869e-03,9.860072479547806745e-01
6.679158316633266868e-01,-9.446872362964870221e-03,9.859557471017724728e-01
6.698797595190381093e-01,-9.510108713542743744e-03,9.859035586086284386e-01
6.718436873747495319e-01,-9.574031675485483728e-03,9.858506704466813986e-01
6.738076152304609545e-01,-9.638653941657200630e-03,9.857970703005907165e-01
6.757715430861723771e-01,-9.703988509284586922e-03,9.857427455597400634e-01
6.777354709418837997e-01,-9.770048689188981852e-03,9.856876833093234369e-01
6.796993987975952223e-01,-9.836848115355414923e-03,9.856318703211081056e-01
6.816633266533066449e-01,-9.904400754855203354e-03,9.855752930438576032e-01
6.836272545090180675e-01,-9.972720918135599688e-03,9.855179375934027819e-01
6.855911823647294900e-01,-1.004182326969301105e-02,9.854597897423448272e-01
6.875551102204409126e-01,-1.011172283914705920e-02,9.854008349093735797e-01
6.895190380761523352e-01,-1.018243503273259624e-02,9.853410581481850672e-01
6.914829659318637578e-01,-1.025397564522816975e-02,9.852804441359805931e-01
6.934468937875751804e-01,-1.032636087234087459e-02,9.852189771615281755e-01
6.954108216432866030e-01,-1.039960732356746097e-02,9.851566411127676837e-01
6.973747494989980256e-01,-1.047373203555392214e-02,9.850934194639381358e-01
6.993386773547094482e-01,-1.054875248597555819e-02,9.850292952622065057e-01
7.013026052104208707e-01,-1.062468660796180714e-02,9.849642511137747247e-01
7.032665330661322933e-01,-1.070155280509063958e-02,9.848982691694413427e-01
7.052304609218437159e-01,-1.077936996697907018e-02,9.848313311095925338e-01
7.071943887775551385e-01,-1.085815748549787824e-02,9.847634181285955801e-01
7.091583166332665611e-01,-1.093793527163897973e-02,9.846945109185681888e-01
7.111222444889779837e-01,-1.101872377306808287e-02,9.846245896524917773e-01
7.130861723446894063e-01,-1.110054399239261864e-02,9.845536339666414172e-01
7.150501002004008289e-01,-1.118341750618221525e-02,9.844816229422956866e-01
7.170140280561122514e-01,-1.126736648477604831e-02,9.844085350866946804e-01
7.189779559118236740e-01,-1.135241371291538862e-02,9.843343483132097615e-01
7.209418837675350966e-01,-1.143858261124358275e-02,9.842590399206840868e-01
7.229058116232465192e-01,-1.152589725871392551e-02,9.841825865719066035e-01
7.248697394789579418e-01,-1.161438241595174822e-02,9.841049642711748868e-01
7.268336673346693644e-01,-1.170406354961859609e-02,9.840261483409014076e-01
7.287975951903807870e-01,-1.179496685782856213e-02,9.839461133972159379e-01
7.307615230460922096e-01,-1.188711929667000955e-02,9.838648333245135769e-01
7.327254509018036321e-01,-1.198054860789006699e-02,9.837822812488937751e-01
7.346893787575150547e-01,-1.207528334780019925e-02,9.836984295104356235e-01
7.366533066132264773e-01,-1.217135291746820024e-02,9.836132496342467890e-01
7.386172344689378999e-01,-1.226878759426245843e-02,9.835267123002242595e-01
7.405811623246493225e-01,-1.236761856481951444e-02,9.834387873114597278e-01
7.425450901803607451e-01,-1.246787795951206056e-02,9.833494435612160078e-01
7.445090180360721677e-01,-1.256959888849562383e-02,9.832586489984012079e-01
7.464729458917835903e-01,-1.267281547942024009e-02,9.831663705914586160e-01
7.484368737474950128e-01,-1.277756291689750509e-02,9.830725742905868092e-01
