T_over_Tc, mu_over_kTc, z
3.654709418837675527e-01,-3.819480353193407344e-03,9.896035748282462352e-01
3.674348697394789753e-01,-3.843136038285753509e-03,9.895951422744961867e-01
3.693987975951903979e-01,-3.866864166209412357e-03,9.895866053877404589e-01
3.713627254509018205e-01,-3.890665719609393090e-03,9.895779632086064703e-01
3.733266533066132431e-01,-3.914541692617075352e-03,9.895692147675861916e-01
3.752905811623246657e-01,-3.938493091018243665e-03,9.895603590848615072e-01
3.772545090180360883e-01,-3.962520932423235602e-03,9.895513951701295774e-01
3.792184368737475109e-01,-3.986626246440938895e-03,9.895423220224236482e-01
3.811823647294589334e-01,-4.010810074856290507e-03,9.895331386299304199e-01
3.831462925851703560e-01,-4.035073471810789354e-03,9.895238439698053057e-01
3.851102204408817786e-01,-4.059417503987157623e-03,9.895144370079828056e-01
3.870741482965932567e-01,-4.083843250796938100e-03,9.895049166989852152e-01
3.890380761523046793e-01,-4.108351804572370203e-03,9.894952819857263382e-01
3.910020040080161019e-01,-4.132944270761703363e-03,9.894855317993125343e-01
3.929659318637275245e-01,-4.157621768128315527e-03,9.894756650588402147e-01
3.949298597194389471e-01,-4.182385428953981979e-03,9.894656806711891184e-01
3.968937875751503697e-01,-4.207236399246056836e-03,9.894555775308120360e-01
3.988577154308617922e-01,-4.232175838948776248e-03,9.894453545195206479e-01
4.008216432865732148e-01,-4.257204922158548850e-03,9.894350105062679201e-01
4.027855711422846374e-01,-4.282324837343866666e-03,9.894245443469256163e-01
4.047494989979960600e-01,-4.307536787569411427e-03,9.894139548840581444e-01
4.067134268537074826e-01,-4.332841990724636480e-03,9.894032409466921862e-01
4.086773547094189052e-01,-4.358241679756882404e-03,9.893924013500821069e-01
4.106412825651303278e-01,-4.383737102909313413e-03,9.893814348954705906e-01
4.126052104208417504e-01,-4.409329523963429961e-03,9.893703403698452803e-01
4.145691382765531730e-01,-4.435020222486664096e-03,9.893591165456903092e-01
4.165330661322645955e-01,-4.460810494084861515e-03,9.893477621807333922e-01
4.184969939879760181e-01,-4.486701650659844637e-03,9.893362760176881432e-01
4.204609218436874407e-01,-4.512695020672237954e-03,9.893246567839913963e-01
4.224248496993988633e-01,-4.538791949409642403e-03,9.893129031915354199e-01
4.243887775551102859e-01,-4.564993799260265439e-03,9.893010139363950239e-01
4.263527054108217085e-01,-4.591301949992245349e-03,9.892889876985491160e-01
4.283166332665331311e-01,-4.617717799038284672e-03,9.892768231415978164e-01
4.302805611222445537e-01,-4.644242761786660477e-03,9.892645189124728011e-01
4.322444889779559762e-01,-4.670878271877931462e-03,9.892520736411426485e-01
4.342084168336673988e-01,-4.697625781507815471e-03,9.892394859403123020e-01
4.361723446893788214e-01,-4.724486761736108181e-03,9.892267544051170924e-01
4.381362725450902440e-01,-4.751462702802519006e-03,9.892138776128095445e-01
4.401002004008016666e-01,-4.778555114448581990e-03,9.892008541224410756e-01
4.420641282565130892e-01,-4.805765526246469181e-03,9.891876824745369223e-01
4.440280561122245118e-01,-4.833095487934735944e-03,9.891743611907644063e-01
4.459919839679359344e-01,-4.860546569760911505e-03,9.891608887735949818e-01
4.479559118236473569e-01,-4.888120362831359714e-03,9.891472637059592898e-01
4.499198396793587795e-01,-4.915818479468779534e-03,9.891334844508946622e-01
4.518837675350702021e-01,-4.943642553576771924e-03,9.891195494511865194e-01
4.538476953907816247e-01,-4.971594241012446298e-03,9.891054571290017750e-01
4.558116232464930473e-01,-4.999675219966861865e-03,9.890912058855149125e-01
4.577755511022044699e-01,-5.027887191353673339e-03,9.890767941005261799e-01
4.597394789579158925e-01,-5.056231879205724290e-03,9.890622201320726781e-01
4.617034068136273151e-01,-5.084711031080832791e-03,9.890474823160299023e-01
4.636673346693387376e-01,-5.113326418475302657e-03,9.890325789657071764e-01
4.656312625250501602e-01,-5.142079837247419752e-03,9.890175083714323190e-01
4.675951903807615828e-01,-5.170973108049173490e-03,9.890022688001296469e-01
4.695591182364730054e-01,-5.200008076768068352e-03,9.889868584948875441e-01
4.715230460921844280e-01,-5.229186614978020148e-03,9.889712756745180355e-01
4.734869739478958506e-01,-5.258510620400357050e-03,9.889555185331064813e-01
4.754509018036072732e-01,-5.287982017374741502e-03,9.889395852395520548e-01
4.774148296593186958e-01,-5.317602757340735530e-03,9.889234739370977856e-01
4.793787575150301183e-01,-5.347374819329571427e-03,9.889071827428513872e-01
4.813426853707415409e-01,-5.377300210467007326e-03,9.888907097472953156e-01
4.833066132264529635e-01,-5.407380966487382139e-03,9.888740530137861695e-01
4.852705410821643861e-01,-5.437619152258789217e-03,9.888572105780438770e-01
4.872344689378758087e-01,-5.468016862320452913e-03,9.888401804476287804e-01
4.891983967935872313e-01,-5.498576221431498816e-03,9.888229606014086182e-01
4.911623246492986539e-01,-5.529299385132680628e-03,9.888055489890125171e-01
4.931262525050100765e-01,-5.560188540320382816e-03,9.887879435302737718e-01
4.950901803607214990e-01,-5.591245905833489710e-03,9.887701421146605218e-01
4.970541082164329216e-01,-5.622473733053974521e-03,9.887521426006929959e-01
4.990180360721443442e-01,-5.653874306520666193e-03,9.887339428153487653e-01
5.009819639278557668e-01,-5.685449944557442216e-03,9.887155405534538977e-01
5.029458917835671894e-01,-5.717202999915589785e-03,9.886969335770608991e-01
5.049098196392786120e-01,-5.749135860430704820e-03,9.886781196148131112e-01
5.068737474949900346e-01,-5.781250949695399509e-03,9.886590963612934546e-01
5.088376753507014572e-01,-5.813550727746724656e-03,9.886398614763600712e-01
5.108016032064128797e-01,-5.846037691770292200e-03,9.886204125844654245e-01
5.127655310621243023e-01,-5.878714376820159439e-03,9.886007472739610780e-01
5.147294589178357249e-01,-5.911583356556145488e-03,9.885808630963853760e-01
5.166933867735471475e-01,-5.944647243998007514e-03,9.885607575657355817e-01
5.186573146292585701e-01,-5.977908692297456868e-03,9.885404281577230279e-01
5.206212424849699927e-01,-6.011370395528496495e-03,9.885198723090108386e-01
5.225851703406814153e-01,-6.045035089496562757e-03,9.884990874164337749e-01
5.245490981963928379e-01,-6.078905552566555778e-03,9.884780708362005397e-01
5.265130260521042604e-01,-6.112984606511202498e-03,9.884568198830763208e-01
5.284769539078156830e-01,-6.147275117379116631e-03,9.884353318295472368e-01
5.304408817635271056e-01,-6.181779996384298946e-03,9.884136039049640221e-01
5.324048096192385282e-01,-6.216502200816783827e-03,9.883916332946659500e-01
5.343687374749499508e-01,-6.251444734975236152e-03,9.883694171390841055e-01
5.363326653306613734e-01,-6.286610651122815155e-03,9.883469525328221206e-01
5.382965931863727960e-01,-6.322003050465458719e-03,9.883242365237164817e-01
5.402605210420842186e-01,-6.357625084155232691e-03,9.883012661118721898e-01
5.422244488977956411e-01,-6.393479954317045182e-03,9.882780382486774373e-01
5.441883767535070637e-01,-6.429570915102123321e-03,9.882545498357917513e-01
5.461523046092184863e-01,-6.465901273766411043e-03,9.882307977241115982e-01
5.481162324649299089e-01,-6.502474391776247135e-03,9.882067787127097880e-01
5.500801603206413315e-01,-6.539293685942020040e-03,9.881824895477481219e-01
5.520440881763527541e-01,-6.576362629579500171e-03,9.881579269213645045e-01
5.540080160320641767e-01,-6.613684753700897583e-03,9.881330874705315237e-01
5.559719438877755993e-01,-6.651263648235888719e-03,9.881079677758868307e-01
5.579358717434870218e-01,-6.689102963283370326e-03,9.880825643605346542e-01
5.598997995991984444e-01,-6.727206410395587637e-03,9.880568736888163395e-01
5.618637274549098670e-01,-6.765577763894301162e-03,9.880308921650512444e-01
5.638276553106212896e-01,-6.804220862221728623e-03,9.880046161322439957e-01
5.657915831663327122e-01,-6.843139609325140510e-03,9.879780418707608813e-01
5.677555110220441348e-01,-6.882337976078193621e-03,9.879511655969708261e-01
5.697194388777555574e-01,-6.921820001738737162e-03,9.879239834618522842e-01
5.716833667334669800e-01,-6.961589795444495660e-03,9.878964915495644927e-01
5.736472945891784025e-01,-7.001651537748372969e-03,9.878686858759809786e-01
5.756112224448898251e-01,-7.042009482193333121e-03,9.878405623871863162e-01
5.775751503006012477e-01,-7.082667956929957973e-03,9.878121169579318073e-01
5.795390781563126703e-01,-7.123631366375482096e-03,9.877833453900530802e-01
5.815030060120240929e-01,-7.164904192917966042e-03,9.877542434108443903e-01
5.834669338677355155e-01,-7.206490998665898533e-03,9.877248066713901764e-01
5.854308617234469381e-01,-7.248396427243985682e-03,9.876950307448536526e-01
5.873947895791583607e-01,-7.290625205638143896e-03,9.876649111247184365e-01
5.893587174348697832e-01,-7.333182146089967102e-03,9.876344432229838821e-01
5.913226452905812058e-01,-7.376072148042630248e-03,9.876036223683120063e-01
5.932865731462926284e-01,-7.419300200139928268e-03,9.875724438041243447e-01
5.952505010020040510e-01,-7.462871382280196475e-03,9.875409026866470708e-01
5.972144288577154736e-01,-7.506790867726259933e-03,9.875089940829037127e-01
5.991783567134268962e-01,-7.551063925324212438e-03,9.874767129685697586e-01
6.011422845691383188e-01,-7.595695921599866264e-03,9.874440542260720655e-01
6.031062124248497414e-01,-7.640692322823603930e-03,9.874110126427789735e-01
6.050701402805611639e-01,-7.686058698627732874e-03,9.873775829066940846e-01
6.070340681362725865e-01,-7.731800722556860309e-03,9.873437596072245359e-01
6.089979959919840091e-01,-7.777924175777114514e-03,9.873095372308147155e-01
6.109619238476954317e-01,-7.824434949331623632e-03,9.872749101590159171e-01
6.129258517034068543e-01,-7.871339046772856188e-03,9.872398726659882273e-01
6.148897795591182769e-01,-7.918642586870958122e-03,9.872044189159305816e-01
6.168537074148296995e-01,-7.966351806399435062e-03,9.871685429604385442e-01
6.188176352705411221e-01,-8.014473063001051681e-03,9.871322387357869266e-01
6.207815631262525446e-01,-8.063012838136802626e-03,9.870955000601344675e-01
6.227454909819639672e-01,-8.111977740121014205e-03,9.870583206306475788e-01
6.247094188376753898e-01,-8.161374507244599508e-03,9.870206940205418222e-01
6.266733466933868124e-01,-8.211210010990248678e-03,9.869826136760371238e-01
6.286372745490982350e-01,-8.261491259342510288e-03,9.869440729132240575e-01
6.306012024048096576e-01,-8.312225400195868974e-03,9.869050649148384258e-01
6.325651302605210802e-01,-8.363419724863962665e-03,9.868655827269413594e-01
6.345290581162325028e-01,-8.415081671694128740e-03,9.868256192555006079e-01
6.364929859719439253e-01,-8.467218829789954077e-03,9.867851672628711324e-01
6.384569138276553479e-01,-8.519838942846731308e-03,9.867442193641697834e-01
6.404208416833667705e-01,-8.572949913102818897e-03,9.867027680235418430e-01
6.423847695390781931e-01,-8.626559805410912232e-03,9.866608055503157670e-01
6.443486973947896157e-01,-8.680676851434750846e-03,9.866183240950402444e-01
6.463126252505010383e-01,-8.735309453973792715e-03,9.865753156454023509e-01
6.482765531062124609e-01,-8.790466191422329628e-03,9.865317720220196929e-01
6.502404809619238835e-01,-8.846155822366032553e-03,9.864876848741048754e-01
6.522044088176353061e-01,-8.902387290322276089e-03,9.864430456749955223e-01
6.541683366733467286e-01,-8.959169728628821674e-03,9.863978457175460735e-01
6.561322645290581512e-01,-9.016512465486214642e-03,9.863520761093763634e-01
6.580961923847695738e-01,-9.074425029159546852e-03,9.863057277679717627e-01
6.600601202404809964e-01,-9.132917153345231423e-03,9.862587914156297764e-01
6.620240480961924190e-01,-9.191998782709584481e-03,9.862112575742464360e-01
6.639879759519038416e-01,-9.251680078604447577e-03,9.861631165599382687e-01
6.659519038076152642e-01,-9.311971424967233762e-03,9.861143584774926252e-01
6.679158316633266868e-01,-9.372883434411940703e-03,9.860649732146404833e-01
6.698797595190381093e-01,-9.434426954518165126e-03,9.860149504361453987e-01
6.718436873747495319e-01,-9.496613074326051493e-03,9.859642795777009416e-01
6.738076152304609545e-01,-9.559453131044561361e-03,9.859129498396301816e-01
6.757715430861723771e-01,-9.622958716980470686e-03,9.858609501803806685e-01
6.777354709418837997e-01,-9.687141686698605772e-03,9.858082693098042526e-01
6.796993987975952223e-01,-9.752014164419436221e-03,9.857548956822175246e-01
6.816633266533066449e-01,-9.817588551665389074e-03,9.857008174892313290e-01
6.836272545090180675e-01,-9.883877535164240294e-03,9.856460226523423573e-01
6.855911823647294900e-01,-9.950894095000007919e-03,9.855904988153058044e-01
6.875551102204409126e-01,-1.001865151300395176e-02,9.855342333363045215e-01
6.895190380761523352e-01,-1.008716338219152638e-02,9.854772132787674721e-01
6.914829659318637578e-01,-1.015644361393642538e-02,9.854194254055806956e-01
6.934468937875751804e-01,-1.022650644961813765e-02,9.853608561670503807e-01
6.954108216432866030e-01,-1.029736646889677434e-02,9.853014916938616086e-01
6.973747494989980256e-01,-1.036903860007211756e-02,9.852413177872232364e-01
6.993386773547094482e-01,-1.044153813044551571e-02,9.851803199091879737e-01
7.013026052104208707e-01,-1.051488071704709433e-02,9.851184831726355062e-01
7.032665330661322933e-01,-1.058908239774286435e-02,9.850557923309055663e-01
7.052304609218437159e-01,-1.066415960273761100e-02,9.849922317670662952e-01
7.071943887775551385e-01,-1.074012916648997736e-02,9.849277854828029088e-01
7.091583166332665611e-01,-1.081700834005546071e-02,9.848624370869130118e-01
7.111222444889779837e-01,-1.089481480387618877e-02,9.847961697833909067e-01
7.130861723446894063e-01,-1.097356668103566767e-02,9.847289663590845787e-01
7.150501002004008289e-01,-1.105328255099742411e-02,9.846608091709084798e-01
7.170140280561122514e-01,-1.113398146393094167e-02,9.845916801324796630e-01
7.189779559118236740e-01,-1.121568295507696482e-02,9.845215607009396575e-01
7.209418837675350966e-01,-1.129840706084993610e-02,9.844504318616410510e-01
7.229058116232465192e-01,-1.138217433407844037e-02,9.843782741142805826e-01
7.248697394789579418e-01,-1.146700586033291488e-02,9.843050674578046610e-01
7.268336673346693644e-01,-1.155292327597805778e-02,9.842307913732489810e-01
7.287975951903807870e-01,-1.163994878497421823e-02,9.841554248085717660e-01
7.307615230460922096e-01,-1.172810517752604850e-02,9.840789461612708955e-01
7.327254509018036321e-01,-1.181741584972577190e-02,9.840013332599739648e-01
7.346893787575150547e-01,-1.190790482279620657e-02,9.839225633468903220e-01
7.366533066132264773e-01,-1.199959676405887472e-02,9.838426130582714757e-01
7.386172344689378999e-01,-1.209251700831622499e-02,9.837614584046654453e-01
7.405811623246493225e-01,-1.218669158013807596e-02,9.836790747503195709e-01
7.425450901803607451e-01,-1.228214721702673186e-02,9.835954367917835173e-01
7.445090180360721677e-01,-1.237891139349686122e-02,9.835105185356816104e-01
7.464729458917835903e-01,-1.247701234611413822e-02,9.834242932756142030e-01
7.484368737474950128e-01,-1.257647909953454879e-02,9.833367335681514332e-01
