T_over_Tc, mu_over_kTc, z
1.730060120240481114e-01,-1.772418741210355459e-03,9.898074605989357622e-01
1.749699398797595340e-01,-1.793749980069722942e-03,9.898006093325371069e-01
1.769338677354709566e-01,-1.815123864027528428e-03,9.897936716442761185e-01
1.788977955911823792e-01,-1.836540966654574315e-03,9.897866472103208357e-01
1.808617234468938018e-01,-1.858001864963138624e-03,9.897795357021820228e-01
1.828256513026052243e-01,-1.879507139460637145e-03,9.897723367866749777e-01
1.847895791583166469e-01,-1.901057374203951730e-03,9.897650501258802302e-01
1.867535070140280695e-01,-1.922653156854363344e-03,9.897576753771035740e-01
1.887174348697394921e-01,-1.944295078732943740e-03,9.897502121928362095e-01
1.906813627254509147e-01,-1.965983734876773723e-03,9.897426602207131108e-01
1.926452905811623373e-01,-1.987719724095643025e-03,9.897350191034715028e-01
1.946092184368737599e-01,-2.009503649029424112e-03,9.897272884789084513e-01
1.965731462925851825e-01,-2.031336116206140102e-03,9.897194679798375638e-01
1.985370741482966328e-01,-2.053217736100687758e-03,9.897115572340450251e-01
2.005010020040080554e-01,-2.075149123194134672e-03,9.897035558642454101e-01
2.024649298597194780e-01,-2.097130896033874269e-03,9.896954634880359425e-01
2.044288577154309006e-01,-2.119163677294330726e-03,9.896872797178507541e-01
2.063927855711423232e-01,-2.141248093838519096e-03,9.896790041609137001e-01
2.083567134268537457e-01,-2.163384776780154055e-03,9.896706364191912852e-01
2.103206412825651683e-01,-2.185574361546703190e-03,9.896621760893438147e-01
2.122845691382765909e-01,-2.207817487943035308e-03,9.896536227626765436e-01
2.142484969939880135e-01,-2.230114800215825949e-03,9.896449760250900507e-01
2.162124248496994361e-01,-2.252466947118927833e-03,9.896362354570289455e-01
2.181763527054108587e-01,-2.274874581979362785e-03,9.896274006334305762e-01
2.201402805611222813e-01,-2.297338362764131565e-03,9.896184711236728493e-01
2.221042084168337039e-01,-2.319858952147904954e-03,9.896094464915209388e-01
2.240681362725451264e-01,-2.342437017581638133e-03,9.896003262950727741e-01
2.260320641282565490e-01,-2.365073231361691179e-03,9.895911100867051946e-01
2.279959919839679716e-01,-2.387768270700368987e-03,9.895817974130167727e-01
2.299599198396793942e-01,-2.410522817796796440e-03,9.895723878147721919e-01
2.319238476953908168e-01,-2.433337559908877335e-03,9.895628808268448484e-01
2.338877755511022394e-01,-2.456213189426532245e-03,9.895532759781570098e-01
2.358517034068136620e-01,-2.479150403945314107e-03,9.895435727916214175e-01
2.378156312625250846e-01,-2.502149906341238125e-03,9.895337707840807795e-01
2.397795591182365071e-01,-2.525212404846538007e-03,9.895238694662464862e-01
2.417434869739479297e-01,-2.548338613126536773e-03,9.895138683426357717e-01
2.437074148296593523e-01,-2.571529250357203634e-03,9.895037669115092083e-01
2.456713426853707749e-01,-2.594785041304130315e-03,9.894935646648055361e-01
2.476352705410821975e-01,-2.618106716402153998e-03,9.894832610880770485e-01
2.495991983967936201e-01,-2.641495011836243571e-03,9.894728556604230896e-01
2.515631262525050427e-01,-2.664950669623529934e-03,9.894623478544222195e-01
2.535270541082164653e-01,-2.688474437696217103e-03,9.894517371360641578e-01
2.554909819639278878e-01,-2.712067069985747529e-03,9.894410229646800614e-01
2.574549098196393104e-01,-2.735729326507986125e-03,9.894302047928721366e-01
2.594188376753507330e-01,-2.759461973449783834e-03,9.894192820664412524e-01
2.613827655310621556e-01,-2.783265783256420271e-03,9.894082542243145539e-01
2.633466933867735782e-01,-2.807141534720393374e-03,9.893971206984712996e-01
2.653106212424850008e-01,-2.831090013071502730e-03,9.893858809138672550e-01
2.672745490981964234e-01,-2.855112010067933827e-03,9.893745342883587535e-01
2.692384769539078460e-01,-2.879208324088783442e-03,9.893630802326248697e-01
2.712024048096192685e-01,-2.903379760227952841e-03,9.893515181500880384e-01
2.731663326653306911e-01,-2.927627130388913129e-03,9.893398474368350071e-01
2.751302605210421137e-01,-2.951951253381421281e-03,9.893280674815342346e-01
2.770941883767535363e-01,-2.976352955019048036e-03,9.893161776653539574e-01
2.790581162324649589e-01,-3.000833068218303028e-03,9.893041773618781454e-01
2.810220440881763815e-01,-3.025392433099307297e-03,9.892920659370205705e-01
2.829859719438878041e-01,-3.050031897087522245e-03,9.892798427489388757e-01
2.849498997995992267e-01,-3.074752315017311756e-03,9.892675071479458682e-01
2.869138276553106492e-01,-3.099554549236618450e-03,9.892550584764207011e-01
2.888777555110220718e-01,-3.124439469713565908e-03,9.892424960687171698e-01
2.908416833667334944e-01,-3.149407954144201917e-03,9.892298192510718957e-01
2.928056112224449170e-01,-3.174460888061954745e-03,9.892170273415105131e-01
2.947695390781563396e-01,-3.199599164948790757e-03,9.892041196497519673e-01
2.967334669338677622e-01,-3.224823686347735949e-03,9.891910954771121478e-01
2.986973947895791848e-01,-3.250135361977271858e-03,9.891779541164051892e-01
3.006613226452906074e-01,-3.275535109847375545e-03,9.891646948518433291e-01
3.026252505010020299e-01,-3.301023856377045818e-03,9.891513169589358778e-01
3.045891783567134525e-01,-3.326602536513843019e-03,9.891378197043856346e-01
3.065531062124248751e-01,-3.352272093855112808e-03,9.891242023459839716e-01
3.085170340681362977e-01,-3.378033480770887415e-03,9.891104641325045854e-01
3.104809619238477203e-01,-3.403887658528756670e-03,9.890966043035951394e-01
3.124448897795591429e-01,-3.429835597420609512e-03,9.890826220896671295e-01
3.144088176352705655e-01,-3.455878276891288445e-03,9.890685167117839738e-01
3.163727454909819881e-01,-3.482016685668885055e-03,9.890542873815482139e-01
3.183366733466934106e-01,-3.508251821897593811e-03,9.890399333009850524e-01
3.203006012024048332e-01,-3.534584693272052949e-03,9.890254536624256687e-01
3.222645290581162558e-01,-3.561016317173871983e-03,9.890108476483882027e-01
3.242284569138276784e-01,-3.587547720810439073e-03,9.889961144314561858e-01
3.261923847695391010e-01,-3.614179941355692531e-03,9.889812531741555279e-01
3.281563126252505236e-01,-3.640914026092908085e-03,9.889662630288299505e-01
3.301202404809619462e-01,-3.667751032560146330e-03,9.889511431375129780e-01
3.320841683366733688e-01,-3.694692028697384601e-03,9.889358926317995957e-01
3.340480961923847913e-01,-3.721738092996403589e-03,9.889205106327143557e-01
3.360120240480962139e-01,-3.748890314652629854e-03,9.889049962505784830e-01
3.379759519038076365e-01,-3.776149793719808540e-03,9.888893485848734288e-01
3.399398797595190591e-01,-3.803517641266575180e-03,9.888735667241037586e-01
3.419038076152304817e-01,-3.830994979535888492e-03,9.888576497456565972e-01
3.438677354709419043e-01,-3.858582942106755179e-03,9.888415967156594100e-01
3.458316633266533269e-01,-3.886282674058670877e-03,9.888254066888350069e-01
3.477955911823647495e-01,-3.914095332138601592e-03,9.888090787083543276e-01
3.497595190380761720e-01,-3.942022084930475734e-03,9.887926118056872271e-01
3.517234468937875946e-01,-3.970064113027769147e-03,9.887760050004497092e-01
3.536873747494990172e-01,-3.998222609208335748e-03,9.887592573002500496e-01
3.556513026052104398e-01,-4.026498778612617839e-03,9.887423677005308109e-01
3.576152304609218624e-01,-4.054893838924134540e-03,9.887253351844098592e-01
3.595791583166332850e-01,-4.083409020553490851e-03,9.887081587225170498e-01
3.615430861723447076e-01,-4.112045566824916801e-03,9.886908372728294703e-01
3.635070140280561302e-01,-4.140804734165917829e-03,9.886733697805036858e-01
3.654709418837675527e-01,-4.169687792300333894e-03,9.886557551777043207e-01
3.674348697394789753e-01,-4.198696024444156794e-03,9.886379923834308636e-01
3.693987975951903979e-01,-4.227830727504711117e-03,9.886200803033411422e-01
3.713627254509018205e-01,-4.257093212283283822e-03,9.886020178295713556e-01
3.733266533066132431e-01,-4.286484803680891062e-03,9.885838038405536654e-01
3.752905811623246657e-01,-4.316006840907399972e-03,9.885654372008307877e-01
3.772545090180360883e-01,-4.345660677694420868e-03,9.885469167608667007e-01
3.792184368737475109e-01,-4.375447682511569153e-03,9.885282413568545756e-01
3.811823647294589334e-01,-4.405369238786031871e-03,9.885094098105222660e-01
3.831462925851703560e-01,-4.435426745126665356e-03,9.884904209289322452e-01
3.851102204408817786e-01,-4.465621615550759149e-03,9.884712735042809895e-01
3.870741482965932567e-01,-4.495955279715570414e-03,9.884519663136924761e-01
3.890380761523046793e-01,-4.526429183153254932e-03,9.884324981190094617e-01
3.910020040080161019e-01,-4.557044787509906790e-03,9.884128676665808744e-01
3.929659318637275245e-01,-4.587803570788652995e-03,9.883930736870455425e-01
3.949298597194389471e-01,-4.618707027597005951e-03,9.883731148951119261e-01
3.968937875751503697e-01,-4.649756669398336789e-03,9.883529899893342963e-01
3.988577154308617922e-01,-4.680954024767499007e-03,9.883326976518854723e-01
4.008216432865732148e-01,-4.712300639651435981e-03,9.883122365483241190e-01
4.027855711422846374e-01,-4.743798077633421852e-03,9.882916053273601564e-01
4.047494989979960600e-01,-4.775447920202640154e-03,9.882708026206141749e-01
4.067134268537074826e-01,-4.807251767028133949e-03,9.882498270423734077e-01
4.086773547094189052e-01,-4.839211236237359048e-03,9.882286771893438182e-01
4.106412825651303278e-01,-4.871327964699912784e-03,9.882073516403970803e-01
4.126052104208417504e-01,-4.903603608316130409e-03,9.881858489563133396e-01
4.145691382765531730e-01,-4.936039842310574292e-03,9.881641676795198670e-01
4.165330661322645955e-01,-4.968638361530836565e-03,9.881423063338247159e-01
4.184969939879760181e-01,-5.001400880751792274e-03,9.881202634241452731e-01
4.204609218436874407e-01,-5.034329134984834656e-03,9.880980374362329233e-01
4.224248496993988633e-01,-5.067424879792888776e-03,9.880756268363921624e-01
4.243887775551102859e-01,-5.100689891611063023e-03,9.880530300711946046e-01
4.263527054108217085e-01,-5.134125968072846512e-03,9.880302455671883255e-01
4.283166332665331311e-01,-5.167734928342191530e-03,9.880072717306018770e-01
4.302805611222445537e-01,-5.201518613451763806e-03,9.879841069470425285e-01
4.322444889779559762e-01,-5.235478886646896535e-03,9.879607495811899565e-01
4.342084168336673988e-01,-5.269617633736261263e-03,9.879371979764832723e-01
4.361723446893788214e-01,-5.303936763448296315e-03,9.879134504548037210e-01
4.381362725450902440e-01,-5.338438207794714632e-03,9.878895053161502737e-01
4.401002004008016666e-01,-5.373123922440234922e-03,9.878653608383102247e-01
4.420641282565130892e-01,-5.407995887079061759e-03,9.878410152765237928e-01
4.440280561122245118e-01,-5.443056105818602948e-03,9.878164668631418399e-01
4.459919839679359344e-01,-5.478306607569823072e-03,9.877917138072782599e-01
4.479559118236473569e-01,-5.513749446445061556e-03,9.877667542944553736e-01
4.499198396793587795e-01,-5.549386702163166922e-03,9.877415864862428840e-01
4.518837675350702021e-01,-5.585220480461887405e-03,9.877162085198907260e-01
4.538476953907816247e-01,-5.621252913518380058e-03,9.876906185079541434e-01
4.558116232464930473e-01,-5.657486160377062090e-03,9.876648145379128829e-01
4.577755511022044699e-01,-5.693922407385787997e-03,9.876387946717826161e-01
4.597394789579158925e-01,-5.730563868640138267e-03,9.876125569457192555e-01
4.617034068136273151e-01,-5.767412786435928938e-03,9.875860993696161660e-01
4.636673346693387376e-01,-5.804471431730312374e-03,9.875594199266937157e-01
4.656312625250501602e-01,-5.841742104611727729e-03,9.875325165730808319e-01
4.675951903807615828e-01,-5.879227134798329507e-03,9.875053872373473762e-01
4.695591182364730054e-01,-5.916928882096264206e-03,9.874780298201331075e-01
4.715230460921844280e-01,-5.954849736856219176e-03,9.874504421937899679e-01
4.734869739478958506e-01,-5.992992120332754115e-03,9.874226222022364219e-01
4.754509018036072732e-01,-6.031358486116887747e-03,9.873945676585869080e-01
4.774148296593186958e-01,-6.069951319225321169e-03,9.873662763476870330e-01
4.793787575150301183e-01,-6.108773137593851744e-03,9.873377460236346659e-01
4.813426853707415409e-01,-6.147826492385255297e-03,9.873089744097942599e-01
4.833066132264529635e-01,-6.187113968546605058e-03,9.872799591983016931e-01
4.852705410821643861e-01,-6.226638185377432640e-03,9.872506980495595608e-01
4.872344689378758087e-01,-6.266401797109051076e-03,9.872211885917225871e-01
4.891983967935872313e-01,-6.306407493495062508e-03,9.871914284201733780e-01
4.911623246492986539e-01,-6.346658000413419980e-03,9.871614150969880708e-01
4.931262525050100765e-01,-6.387156080480574198e-03,9.871311461503911033e-01
4.950901803607214990e-01,-6.427904533677209972e-03,9.871006190742004360e-01
4.970541082164329216e-01,-6.468906197987030378e-03,9.870698313272605606e-01
4.990180360721443442e-01,-6.510163950047396890e-03,9.870387803328660725e-01
5.009819639278557668e-01,-6.551680705813568879e-03,9.870074634781725864e-01
5.029458917835671894e-01,-6.593459421235903228e-03,9.869758781135966608e-01
5.049098196392786120e-01,-6.635503092950383562e-03,9.869440215522042870e-01
5.068737474949900346e-01,-6.677814758983414110e-03,9.869118910690864999e-01
5.088376753507014572e-01,-6.720397499470343906e-03,9.868794839007234421e-01
5.108016032064128797e-01,-6.763254437388686695e-03,9.868467972443354386e-01
5.127655310621243023e-01,-6.806388739306182267e-03,9.868138282572210818e-01
5.147294589178357249e-01,-6.849803616143983719e-03,9.867805740560822159e-01
5.166933867735471475e-01,-6.893502323955085116e-03,9.867470317163359317e-01
5.186573146292585701e-01,-6.937488164719008733e-03,9.867131982714120175e-01
5.206212424849699927e-01,-6.981764487152493370e-03,9.866790707120367543e-01
5.225851703406814153e-01,-7.026334687536631325e-03,9.866446459855026108e-01
5.245490981963928379e-01,-7.071202210561592857e-03,9.866099209949220628e-01
5.265130260521042604e-01,-7.116370550187818382e-03,9.865748925984680895e-01
5.284769539078156830e-01,-7.161843250525904044e-03,9.865395576085975726e-01
5.304408817635271056e-01,-7.207623906734109479e-03,9.865039127912600403e-01
5.324048096192385282e-01,-7.253716165934852127e-03,9.864679548650896468e-01
5.343687374749499508e-01,-7.300123728149954770e-03,9.864316805005812760e-01
5.363326653306613734e-01,-7.346850347255724431e-03,9.863950863192492147e-01
5.382965931863727960e-01,-7.393899831957887782e-03,9.863581688927688385e-01
5.402605210420842186e-01,-7.441276046786921700e-03,9.863209247421007575e-01
5.422244488977956411e-01,-7.488982913114500609e-03,9.862833503365966425e-01
5.441883767535070637e-01,-7.537024410191478681e-03,9.862454420930863996e-01
5.461523046092184863e-01,-7.585404576207287197e-03,9.862071963749474701e-01
5.481162324649299089e-01,-7.634127509372782769e-03,9.861686094911530365e-01
5.500801603206413315e-01,-7.683197369024952206e-03,9.861296776953025756e-01
5.520440881763527541e-01,-7.732618376756408320e-03,9.860903971846299854e-01
5.540080160320641767e-01,-7.782394817568142296e-03,9.860507640989926159e-01
5.559719438877755993e-01,-7.832531041047504153e-03,9.860107745198382068e-01
5.579358717434870218e-01,-7.883031462571184894e-03,9.859704244691507302e-01
5.598997995991984444e-01,-7.933900564534576011e-03,9.859297099083732530e-01
5.618637274549098670e-01,-7.985142897607619070e-03,9.858886267373082601e-01
5.638276553106212896e-01,-8.036763082017268564e-03,9.858471707929957750e-01
5.657915831663327122e-01,-8.088765808858963680e-03,9.858053378485657214e-01
5.677555110220441348e-01,-8.141155841435808796e-03,9.857631236120674156e-01
5.697194388777555574e-01,-8.193938016627384802e-03,9.857205237252735230e-01
5.716833667334669800e-01,-8.247117246288730719e-03,9.856775337624581468e-01
5.736472945891784025e-01,-8.300698518679632681e-03,9.856341492291494921e-01
5.756112224448898251e-01,-8.354686899871548861e-03,9.855903655609480341e-01
5.775751503006012477e-01,-8.409087535375177336e-03,9.855461781219938544e-01
5.795390781563126703e-01,-8.463905651911992137e-03,9.855015822032221484e-01
5.815030060120240929e-01,-8.519146557703884820e-03,9.854565730231672482e-01
5.834669338677355155e-01,-8.574815645897643918e-03,9.854111457234572269e-01
5.854308617234469381e-01,-8.630918395020791695e-03,9.853652953693985417e-01
5.873947895791583607e-01,-8.687460370942201582e-03,9.853190169480261495e-01
5.893587174348697832e-01,-8.744447228576427561e-03,9.852723053666231356e-01
5.913226452905812058e-01,-8.801884713626745640e-03,9.852251554512073684e-01
5.932865731462926284e-01,-8.859778664367811210e-03,9.851775619449845145e-01
5.952505010020040510e-01,-8.918135013468489122e-03,9.851295195067673038e-01
5.972144288577154736e-01,-8.976959789856214789e-03,9.850810227093597105e-01
5.991783567134268962e-01,-9.036259120623843857e-03,9.850320660379052740e-01
6.011422845691383188e-01,-9.096039232979941103e-03,9.849826438881990054e-01
6.031062124248497414e-01,-9.156306456243891098e-03,9.849327505649614345e-01
6.050701402805611639e-01,-9.217067223886710181e-03,9.848823802800743543e-01
6.070340681362725865e-01,-9.278328075618775747e-03,9.848315271507772639e-01
6.089979959919840091e-01,-9.340095659525782593e-03,9.847801851978232879e-01
6.109619238476954317e-01,-9.402376734254168367e-03,9.847283483435936846e-01
6.129258517034068543e-01,-9.465178171246924066e-03,9.846760104101703881e-01
6.148897795591182769e-01,-9.528506957179197837e-03,9.846231651171284405e-01
6.168537074148296995e-01,-9.592370195595098514e-03,9.845698060806485907e-01
6.188176352705411221e-01,-9.656775110608141824e-03,9.845159268093662819e-01
6.207815631262525446e-01,-9.721729048233169329e-03,9.844615207040593452e-01
6.227454909819639672e-01,-9.787239479256743327e-03,9.844065810549122997e-01
6.247094188376753898e-01,-9.853314001821785947e-03,9.843511010392860250e-01
6.266733466933868124e-01,-9.919960344231881083e-03,9.842950737191877852e-01
6.286372745490982350e-01,-9.987186367192186706e-03,9.842384920396743953e-01
6.306012024048096576e-01,-1.005500006703132984e-02,9.841813488257575848e-01
6.325651302605210802e-01,-1.012340957831426268e-02,9.841236367803185559e-01
6.345290581162325028e-01,-1.019242317642587124e-02,9.840653484821103580e-01
6.364929859719439253e-01,-1.026204928142776356e-02,9.840064763818328064e-01
6.384569138276553479e-01,-1.033229646007556915e-02,9.839470128011192918e-01
6.404208416833667705e-01,-1.040317342945972987e-02,9.838869499290517906e-01
6.423847695390781931e-01,-1.047468906006749495e-02,9.838262798196308889e-01
6.443486973947896157e-01,-1.054685237903397500e-02,9.837649943890078852e-01
6.463126252505010383e-01,-1.061967257347262196e-02,9.837030854126511681e-01
6.482765531062124609e-01,-1.069315899388538320e-02,9.836405445224479793e-01
6.502404809619238835e-01,-1.076732115765610329e-02,9.835773632037377867e-01
6.522044088176353061e-01,-1.084216875262901912e-02,9.835135327922760462e-01
6.541683366733467286e-01,-1.091771164077429308e-02,9.834490444711271318e-01
6.561322645290581512e-01,-1.099395986194283588e-02,9.833838892674846566e-01
6.580961923847695738e-01,-1.107092363771374106e-02,9.833180580494160772e-01
6.600601202404809964e-01,-1.114861337533536341e-02,9.832515415225316913e-01
6.620240480961924190e-01,-1.122703967176361985e-02,9.831843302265745876e-01
6.639879759519038416e-01,-1.130621331780009946e-02,9.831164145319295500e-01
6.659519038076152642e-01,-1.138614530233167214e-02,9.830477846360503591e-01
6.679158316633266868e-01,-1.146684681667573154e-02,9.829784305598012750e-01
6.698797595190381093e-01,-1.154832925903217893e-02,9.829083421437131429e-01
6.718436873747495319e-01,-1.163060423904699325e-02,9.828375090441490158e-01
6.738076152304609545e-01,-1.171368358248876113e-02,9.827659207293794053e-01
6.757715430861723771e-01,-1.179757933569759894e-02,9.826935664760645395e-01
6.777354709418837997e-01,-1.188230377187380823e-02,9.826204353631380339e-01
6.796993987975952223e-01,-1.196786939405192554e-02,9.825465162705970812e-01
6.816633266533066449e-01,-1.205428894152020015e-02,9.824717978733547019e-01
6.836272545090180675e-01,-1.214157539507240875e-02,9.823962686368854502e-01
6.855911823647294900e-01,-1.222974198217192596e-02,9.823199168130806180e-01
6.875551102204409126e-01,-1.231880218257753144e-02,9.822427304355239031e-01
6.895190380761523352e-01,-1.240876973405247510e-02,9.821646973147388771e-01
6.914829659318637578e-01,-1.249965863820930514e-02,9.820858050333345357e-01
6.934468937875751804e-01,-1.259148316650368117e-02,9.820060409410326097e-01
6.954108216432866030e-01,-1.268425786637953842e-02,9.819253921495760817e-01
6.973747494989980256e-01,-1.277799756757026783e-02,9.818438455275150245e-01
6.993386773547094482e-01,-1.287271738856005099e-02,9.817613876948668716e-01
7.013026052104208707e-01,-1.296843274320953754e-02,9.816780050176481254e-01
7.032665330661322933e-01,-1.306515934755015859e-02,9.815936836022745027e-01
7.052304609218437159e-01,-1.316291322675181528e-02,9.815084092898259671e-01
7.071943887775551385e-01,-1.326171072226878071e-02,9.814221676501730940e-01
7.091583166332665611e-01,-1.336156849916722046e-02,9.813349439759632142e-01
7.111222444889779837e-01,-1.346250355364138861e-02,9.812467232764598979e-01
7.130861723446894063e-01,-1.356453322072110300e-02,9.811574902712355550e-01
7.150501002004008289e-01,-1.366767518217745954e-02,9.810672293837110480e-01
7.170140280561122514e-01,-1.377194747463089848e-02,9.809759247345402056e-01
7.189779559118236740e-01,-1.387736849786725540e-02,9.808835601348351307e-01
7.209418837675350966e-01,-1.398395702336749542e-02,9.807901190792283064e-01
7.229058116232465192e-01,-1.409173220305623073e-02,9.806955847387682779e-01
7.248697394789579418e-01,-1.420071357827506868e-02,9.805999399536446948e-01
7.268336673346693644e-01,-1.431092108898677009e-02,9.805031672257384923e-01
7.287975951903807870e-01,-1.442237508321563173e-02,9.804052487109941039e-01
7.307615230460922096e-01,-1.453509632673075612e-02,9.803061662116088204e-01
7.327254509018036321e-01,-1.464910601297800610e-02,9.802059011680358536e-01
7.346893787575150547e-01,-1.476442577326744256e-02,9.801044346507963301e-01
7.366533066132264773e-01,-1.488107768722220572e-02,9.800017473520967748e-01
7.386172344689378999e-01,-1.499908429349619196e-02,9.798978195772468647e-01
7.405811623246493225e-01,-1.511846860076605271e-02,9.797926312358747891e-01
7.425450901803607451e-01,-1.523925409900611129e-02,9.796861618329336663e-01
7.445090180360721677e-01,-1.536146477105154902e-02,9.795783904594967950e-01
7.464729458917835903e-01,-1.548512510445795159e-02,9.794692957833361913e-01
7.484368737474950128e-01,-1.561026010366434180e-02,9.793588560392800790e-01
