T_over_Tc, mu_over_kTc, z
3.406813627254508536e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.446893787575149859e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.486973947895791182e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.527054108216432504e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.567134268537073827e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.607214428857715149e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.647294589178356472e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.687374749498997795e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.727454909819639117e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.767535070140280440e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.807615230460921762e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.847695390781562530e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.887775551102203853e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.927855711422845175e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.967935871743486498e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.008016032064127820e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.048096192384769143e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.088176352705410466e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.128256513026051788e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.168336673346693111e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.208416833667334433e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.248496993987975756e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.288577154308617079e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.328657314629258401e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.368737474949899169e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.408817635270540491e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.448897795591181814e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.488977955911823137e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.529058116232464459e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.569138276553105782e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.609218436873747105e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.649298597194388427e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.689378757515029750e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.729458917835671072e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.769539078156312395e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.809619238476953718e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.849699398797595040e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.889779559118235808e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.929859719438877130e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.969939879759518453e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.010020040080159776e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.050100200400801098e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.090180360721442421e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.130260521042083743e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.170340681362725066e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.210420841683366389e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.250501002004007711e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.290581162324649034e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.330661322645290356e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.370741482965931679e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.410821643286573002e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.450901803607214324e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.490981963927855647e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.531062124248496970e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.571142284569138292e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.611222444889779615e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.651302605210419827e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.691382765531061150e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.731462925851702472e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.771543086172343795e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.811623246492985118e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.851703406813626440e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.891783567134267763e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.931863727454909085e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.971943887775550408e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.012024048096191731e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.052104208416833053e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.092184368737474376e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.132264529058115698e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.172344689378757021e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.212424849699398344e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.252505010020039666e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.292585170340680989e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.332665330661322312e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.372745490981963634e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.412825651302604957e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.452905811623246279e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.492985971943887602e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.533066132264528925e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.573146292585170247e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.613226452905811570e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.653306613226452892e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.693386773547093105e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.733466933867734427e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.773547094188375750e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.813627254509017073e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.853707414829658395e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.893787575150299718e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.933867735470941041e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.973947895791582363e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.014028056112223686e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.054108216432865008e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.094188376753506331e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.134268537074147654e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.174348697394788976e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.214428857715430299e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.254509018036071621e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.294589178356712944e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.334669338677354267e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.374749498997995589e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.414829659318636912e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.454909819639278235e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.494989979959919557e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.535070140280560880e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.575150300601202202e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.615230460921843525e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.655310621242484848e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.695390781563125060e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.735470941883766383e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.775551102204407705e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.815631262525049028e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.855711422845690350e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.895791583166331673e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.935871743486972996e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.975951903807614318e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.016032064128255641e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.056112224448896963e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.096192384769538286e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.136272545090179609e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.176352705410820931e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.216432865731462254e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.256513026052103577e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.296593186372744899e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.336673346693386222e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.376753507014027544e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.416833667334668867e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.456913827655310190e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.496993987975951512e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.537074148296592835e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.577154308617234157e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.617234468937875480e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.657314629258516803e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.697394789579158125e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.737474949899798338e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.777555110220439660e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.817635270541080983e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.857715430861722306e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.897795591182363628e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.937875751503004951e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.977955911823646273e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.018036072144287596e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.058116232464928919e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.098196392785570241e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.138276553106211564e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.178356713426852886e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.218436873747494209e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.258517034068135532e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.298597194388776854e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.338677354709418177e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.378757515030059499e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.418837675350700822e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.458917835671342145e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.498997995991983467e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.539078156312624790e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.579158316633266113e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.619238476953907435e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.659318637274548758e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.699398797595190080e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.739478957915831403e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.779559118236471615e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.819639278557112938e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.859719438877754261e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.899799599198395583e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.939879759519036906e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.979959919839678228e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.002004008016031955e+00,-8.112047615495216260e-04,9.991907452713472138e-01
1.006012024048096087e+00,-2.875296104027379000e-03,9.971459674570979370e-01
1.010020040080160220e+00,-5.237064091375496187e-03,9.948283103838398977e-01
1.014028056112224352e+00,-7.810112295484463417e-03,9.923275176526077379e-01
1.018036072144288484e+00,-1.055548483028872879e-02,9.896850891636733705e-01
1.022044088176352616e+00,-1.344988749963606754e-02,9.869264195849838384e-01
1.026052104208416749e+00,-1.647746969992150770e-02,9.840691633468778843e-01
1.030060120240480881e+00,-1.962658722017352267e-02,9.811265498278960440e-01
1.034068136272545013e+00,-2.288823709701316711e-02,9.781089960334864442e-01
1.038076152304609145e+00,-2.625519831629656228e-02,9.750249975436672267e-01
1.042084168336673278e+00,-2.972151667216606577e-02,9.718816660763847093e-01
1.046092184368737410e+00,-3.328217526962765765e-02,9.686850756239870908e-01
1.050100200400801542e+00,-3.693287295953243815e-02,9.654404968170041679e-01
1.054108216432865675e+00,-4.066986931555788970e-02,9.621525620799512568e-01
1.058116232464929807e+00,-4.448987256769230264e-02,9.588253859089067577e-01
1.062124248496993939e+00,-4.838995640061381776e-02,9.554626548609822523e-01
1.066132264529058071e+00,-5.236749672727954164e-02,9.520676964830182554e-01
1.070140280561122204e+00,-5.642012270915586214e-02,9.486435331513392022e-01
1.074148296593186336e+00,-6.054567815397220859e-02,9.451929248658265115e-01
1.078156312625250468e+00,-6.474219064227187959e-02,9.417184037779094963e-01
1.082164328657314600e+00,-6.900784650896017725e-02,9.382223024247750010e-01
1.086172344689378733e+00,-7.334097032726730192e-02,9.347067770976577039e-01
1.090180360721442865e+00,-7.774000790962130869e-02,9.311738273892593565e-01
1.094188376753506997e+00,-8.220351209780150936e-02,9.276253126962243911e-01
1.098196392785571129e+00,-8.673013076515535824e-02,9.240629662887228646e-01
1.102204408817635262e+00,-9.131859662861167848e-02,9.204884073834880276e-01
1.106212424849699394e+00,-9.596771851905229467e-02,9.169031515938638188e-01
1.110220440881763526e+00,-1.006763738588658530e-01,9.133086200299157520e-01
1.114228456913827658e+00,-1.054435021519068427e-01,9.097061472627102630e-01
1.118236472945891791e+00,-1.102680992923758263e-01,9.060969883557870030e-01
1.122244488977955923e+00,-1.151492125899950397e-01,9.024823250839058009e-01
1.126252505010020055e+00,-1.200859363876028985e-01,8.988632714707696092e-01
1.130260521042083965e+00,-1.250774081832994600e-01,8.952408787425726322e-01
1.134268537074148098e+00,-1.301228051952812437e-01,8.916161397692666801e-01
1.138276553106212230e+00,-1.352213412875235554e-01,8.879899930778043515e-01
1.142284569138276362e+00,-1.403722642334647719e-01,8.843633264718117060e-01
1.146292585170340494e+00,-1.455748532450207300e-01,8.807369803291453803e-01
1.150300601202404627e+00,-1.508284167622242211e-01,8.771117505933491154e-01
1.154308617234468759e+00,-1.561322904459290783e-01,8.734883915146394173e-01
1.158316633266532891e+00,-1.614858353652228462e-01,8.698676181562652321e-01
1.162324649298597024e+00,-1.668884363427020345e-01,8.662501087028003921e-01
1.166332665330661156e+00,-1.723395004659893648e-01,8.626365065716625757e-01
1.170340681362725288e+00,-1.778384557041089997e-01,8.590274223806197984e-01
1.174348697394789420e+00,-1.833847496589703641e-01,8.554234357544222567e-01
1.178356713426853553e+00,-1.889778484193068153e-01,8.518250970004336287e-01
1.182364729458917685e+00,-1.946172354968552787e-01,8.482329286726605355e-01
1.186372745490981817e+00,-2.003024108593286778e-01,8.446474270178594423e-01
1.190380761523045949e+00,-2.060328900293795229e-01,8.410690633300076380e-01
1.194388777555110082e+00,-2.118082032551814875e-01,8.374982852124707167e-01
1.198396793587174214e+00,-2.176278947447235768e-01,8.339355177567964184e-01
1.202404809619238346e+00,-2.234915219505112793e-01,8.303811646503969079e-01
1.206412825651302478e+00,-2.293986549081042381e-01,8.268356092132906898e-01
1.210420841683366611e+00,-2.353488756233632906e-01,8.232992153699935090e-01
1.214428857715430743e+00,-2.413417774944702776e-01,8.197723285683288230e-01
1.218436873747494875e+00,-2.473769647820769635e-01,8.162552766380256619e-01
1.222444889779559007e+00,-2.534540521030395621e-01,8.127483706076785719e-01
1.226452905811623140e+00,-2.595726639660854707e-01,8.092519054693051439e-01
1.230460921843687272e+00,-2.657324343349905527e-01,8.057661609019040050e-01
1.234468937875751404e+00,-2.719330062114519997e-01,8.022914019605080771e-01
1.238476953907815536e+00,-2.781740312560144757e-01,7.988278797200081272e-01
1.242484969939879669e+00,-2.844551694234861428e-01,7.953758318905529423e-01
1.246492985971943801e+00,-2.907760886169857839e-01,7.919354834027780843e-01
1.250501002004007933e+00,-2.971364643719603960e-01,7.885070469567195817e-01
1.254509018036072066e+00,-3.035359795479150025e-01,7.850907235497032177e-01
1.258517034068136198e+00,-3.099743240461378946e-01,7.816867029724491323e-01
1.262525050100200330e+00,-3.164511945344828381e-01,7.782951642862481201e-01
1.266533066132264462e+00,-3.229662941993651781e-01,7.749162762694166151e-01
1.270541082164328595e+00,-3.295193324914649224e-01,7.715501978545553641e-01
1.274549098196392727e+00,-3.361100249050221755e-01,7.681970785326517337e-01
1.278557114228456859e+00,-3.427380927607560634e-01,7.648570587432971246e-01
1.282565130260520991e+00,-3.494032629926449030e-01,7.615302702512467548e-01
1.286573146292585124e+00,-3.561052679570905766e-01,7.582168364987739162e-01
1.290581162324649256e+00,-3.628438452430969297e-01,7.549168729472540695e-01
1.294589178356713388e+00,-3.696187374946592885e-01,7.516304874017317728e-01
1.298597194388777520e+00,-3.764296922476110807e-01,7.483577803177678955e-01
1.302605210420841653e+00,-3.832764617610006086e-01,7.450988451026084869e-01
1.306613226452905785e+00,-3.901588028652833162e-01,7.418537683980573894e-01
1.310621242484969917e+00,-3.970764768222181385e-01,7.386226303486259637e-01
1.314629258517034049e+00,-4.040292491762768057e-01,7.354055048667819117e-01
1.318637274549098182e+00,-4.110168896293437957e-01,7.322024598775763726e-01
1.322645290581162314e+00,-4.180391719017117480e-01,7.290135575638879706e-01
1.326653306613226446e+00,-4.250958736263061311e-01,7.258388545863712071e-01
1.330661322645290578e+00,-4.321867762164245952e-01,7.226784023116413769e-01
1.334669338677354489e+00,-4.393116647653094731e-01,7.195322470166561901e-01
1.338677354709418621e+00,-4.464703279288506077e-01,7.164004300963935368e-01
1.342685370741482753e+00,-4.536625578312061258e-01,7.132829882533573418e-01
1.346693386773546885e+00,-4.608881499671099724e-01,7.101799536835079474e-01
1.350701402805611018e+00,-4.681469030970243361e-01,7.070913542606619417e-01
1.354709418837675150e+00,-4.754386191677872353e-01,7.040172137023251731e-01
1.358717434869739282e+00,-4.827631032168722136e-01,7.009575517393664690e-01
1.362725450901803415e+00,-4.901201632987145507e-01,6.979123842695151847e-01
1.366733466933867547e+00,-4.975096103928334790e-01,6.948817235158466499e-01
1.370741482965931679e+00,-5.049312583343378291e-01,6.918655781693970885e-01
1.374749498997995811e+00,-5.123849237341243645e-01,6.888639535329726948e-01
1.378757515030059944e+00,-5.198704259121165183e-01,6.858768516543681804e-01
1.382765531062124076e+00,-5.273875868281481250e-01,6.829042714570235928e-01
1.386773547094188208e+00,-5.349362310065450821e-01,6.799462088700836127e-01
1.390781563126252340e+00,-5.425161854859523736e-01,6.770026569424341112e-01
1.394789579158316473e+00,-5.501272797434266781e-01,6.740736059660616952e-01
1.398797595190380605e+00,-5.577693456479766443e-01,6.711590435817067490e-01
1.402805611222444737e+00,-5.654422173903623783e-01,6.682589548929416257e-01
1.406813627254508869e+00,-5.731457314366984468e-01,6.653733225656900396e-01
1.410821643286573002e+00,-5.808797264702888485e-01,6.625021269305336746e-01
1.414829659318637134e+00,-5.886440433416016971e-01,6.596453460783112677e-01
1.418837675350701266e+00,-5.964385250165002983e-01,6.568029559538471895e-01
1.422845691382765398e+00,-6.042630165328418679e-01,6.539749304431839994e-01
1.426853707414829531e+00,-6.121173649392823712e-01,6.511612414665131077e-01
1.430861723446893663e+00,-6.200014192729043083e-01,6.483618590508040125e-01
1.434869739478957795e+00,-6.279150304908214242e-01,6.455767514212432667e-01
1.438877755511021928e+00,-6.358580514448560761e-01,6.428058850707007998e-01
1.442885771543086060e+00,-6.438303368366000701e-01,6.400492248360475367e-01
1.446893787575150192e+00,-6.518317431689488739e-01,6.373067339738548442e-01
1.450901803607214324e+00,-6.598621287208761288e-01,6.345783742237410818e-01
1.454909819639278457e+00,-6.679213534963023280e-01,6.318641058812649591e-01
1.458917835671342589e+00,-6.760092792004863682e-01,6.291638878568117654e-01
1.462925851703406721e+00,-6.841257691946021069e-01,6.264776777422330634e-01
1.466933867735470853e+00,-6.922706884697942264e-01,6.238054318672635601e-01
1.470941883767534986e+00,-7.004439036034860733e-01,6.211471053618834448e-01
1.474949899799599118e+00,-7.086452827374457586e-01,6.185026522077351485e-01
1.478957915831663250e+00,-7.168746955444199598e-01,6.158720252929014150e-01
1.482965931863727382e+00,-7.251320131936754843e-01,6.132551764655731485e-01
1.486973947895791515e+00,-7.334171083238986144e-01,6.106520565831509151e-01
1.490981963927855647e+00,-7.417298550109001631e-01,6.080626155620846296e-01
1.494989979959919779e+00,-7.500701287491671199e-01,6.054868024206696564e-01
1.498997995991983911e+00,-7.584378064155863353e-01,6.029245653278461070e-01
1.503006012024048044e+00,-7.668327662427889546e-01,6.003758516467181394e-01
1.507014028056112176e+00,-7.752548878044553948e-01,5.978406079720862687e-01
1.511022044088176308e+00,-7.837040519763156521e-01,5.953187801765376097e-01
1.515030060120240440e+00,-7.921801409197753996e-01,5.928103134462973101e-01
1.519038076152304573e+00,-8.006830380583807028e-01,5.903151523188739924e-01
1.523046092184368705e+00,-8.092126280534966964e-01,5.878332407199294840e-01
1.527054108216432837e+00,-8.177687967770317368e-01,5.853645220002158256e-01
1.531062124248496970e+00,-8.263514312985698052e-01,5.829089389659415366e-01
1.535070140280561102e+00,-8.349604198588347348e-01,5.804664339134716355e-01
